"ID","DIVISION_NAME","LOCATION_DESCRIPTION","TYPE","long","lat","OBJECT","nn"
"SEAT3887","CITY","MARCUS CLARKE STREET ROAD VERGE","METAL",149.126536100011,-35.2776759677023,"Seat",1
"SEAT3888","CITY","MARCUS CLARKE STREET ROAD VERGE","METAL",149.126570539527,-35.277466809449,"Seat",1
"SEAT3889","CITY","RUDD STREET ROAD VERGE","METAL",149.126909809358,-35.2769433685887,"Seat",1
"SEAT3890","CITY","RUDD STREET ROAD VERGE","METAL",149.127163387406,-35.276970398298,"Seat",1
"SEAT3891","CITY","RUDD STREET ROAD VERGE","METAL",149.127291287517,-35.2769848223956,"Seat",1
"SEAT3802","GUNGAHLIN","IAN POTTER CRESENT PARKLAND","CONCRETE",149.141934072442,-35.1809389346556,"Seat",1
"SEAT3803","GUNGAHLIN","IAN POTTER CRESENT PARKLAND","CONCRETE",149.142926974673,-35.1806989945397,"Seat",1
"SEAT3804","HARRISON","REDBANK STREET PEDESTRIAN PARKLAND","METAL",149.153891520661,-35.1881578056634,"Seat",1
"SEAT3805","HARRISON","REDBANK STREET PEDESTRIAN PARKLAND","METAL",149.153511383149,-35.1880993280473,"Seat",1
"SEAT3878","DOWNER","MELBA STREET NEIGHBOURHOOD PARK","METAL",149.143330843296,-35.2463936982764,"Seat",1
"SEAT3877","KAMBAH","LYALL CRESCENT NEIGHBOURHOOD PARK","METAL",149.043148032144,-35.3759510707356,"Seat",1
"SEAT3808","NICHOLLS","SUE GEH CIRCUIT NEIGHBOURHOOD PARK","METAL",149.093398843647,-35.1888184599763,"Seat",1
"SEAT3809","NICHOLLS","FITZSIMMON STREET NEIGHBOURHOOD PARK","METAL",149.088522112867,-35.1815501714174,"Seat",1
"SEAT3856","COOK","TEMPLETON STREET NEIGHBOURHOOD PARK","METAL",149.06210975616,-35.258899025293,"Seat",1
"SEAT3857","COOK","TEMPLETON STREET NEIGHBOURHOOD PARK","METAL",149.06225741691,-35.2583622581056,"Seat",1
"SEAT3858","COOK","TEMPLETON STREET NEIGHBOURHOOD PARK","METAL",149.061672211006,-35.2593203344983,"Seat",1
"SEAT3871","BELCONNEN","JOHN KNIGHT MEMORIAL PARK","PLASTIC",149.074971317845,-35.2359703981001,"Seat",1
"SEAT3872","BELCONNEN","JOHN KNIGHT MEMORIAL PARK","PLASTIC",149.075232284536,-35.2360459158304,"Seat",1
"SEAT3822","MACARTHUR","MACARTHUR COMMUNITY PARK","TIMBER",149.128457109823,-35.4080784342509,"Seat",1
"SEAT3823","MACARTHUR","MACARTHUR COMMUNITY PARK","TIMBER",149.128586663507,-35.4081564988618,"Seat",1
"SEAT3824","MACARTHUR","MACARTHUR COMMUNITY PARK","TIMBER",149.128845364602,-35.40803689732,"Seat",1
"SEAT3825","MACARTHUR","MACARTHUR COMMUNITY PARK","TIMBER",149.128865450459,-35.4080224737961,"Seat",1
"SEAT3870","KAMBAH","KAMBAH DISTRICT PARK","PLASTIC",149.063089875818,-35.3916840095352,"Seat",1
"SEAT3866","FORDE","ALICE BERRY STREET LANEWAY","TIMBER",149.146342454804,-35.1730392773153,"Seat",1
"SEAT3867","FORDE","ALICE BERRY STREET LANEWAY","TIMBER",149.146387990452,-35.1733698259433,"Seat",1
"SEAT3868","FORDE","DICKINS STREET LANEWAY","TIMBER",149.146547400892,-35.1742238530458,"Seat",1
"SEAT3869","FORDE","DICKINS STREET LANEWAY","TIMBER",149.146483615073,-35.1740544698689,"Seat",1
"SEAT5068","WESTON","SKIPPER CLOSE PEDESTRIAN PARKLAND","METAL",149.058060232913,-35.3241208507695,"Seat",1
"SEAT5069","WESTON","SKIPPER CLOSE PEDESTRIAN PARKLAND","METAL",149.057560127192,-35.3243269083036,"Seat",1
"SEAT5126","THROSBY","BETTONG AVENUE NEIGHBOUHOOD PARK","METAL",149.166704459202,-35.1963669573176,"Seat",1
"SEAT5127","THROSBY","BARRAMUNDI STREET PEDESTRIAN PARKLAND","METAL",149.167257584273,-35.193346411405,"Seat",1
"SEAT5128","THROSBY","KUNAPALARI STREET PEDESTRIAN PARKLAND","METAL",149.165221811557,-35.1988084453135,"Seat",1
"SEAT5260","GREENWAY","LAKE TUGGERANONG DISTRICT PARK","METAL",149.070433206733,-35.4081539669385,"Seat",1
"SEAT3893","CURTIN","YARRA GEN PEDESTRIAN PARKLAND","METAL",149.084707227324,-35.3360575517728,"Seat",1
"SEAT3935","PHILLIP","EDDISON DISTRICT PARK","TIMBER",149.090478781781,-35.3413146008264,"Seat",1
"SEAT3936","PHILLIP","EDDISON DISTRICT PARK","TIMBER",149.090516703979,-35.3412808283891,"Seat",1
"SEAT3937","PHILLIP","EDDISON DISTRICT PARK","TIMBER",149.090560284431,-35.3412523453673,"Seat",1
"SEAT3939","PHILLIP","EDDISON DISTRICT PARK","METAL",149.091056439996,-35.3399965535052,"Seat",1
"SEAT5304","OAKS ESTATE","WILLIAN STREET SEMI NATURAL OPEN SPACE","STONE",149.231294256719,-35.3423014058045,"Seat",1
"SEAT5305","OAKS ESTATE","RIVER STREET PEDESTRIAN PARKLAND","METAL",149.231879147312,-35.3405763669499,"Seat",1
"SEAT5306","OAKS ESTATE","FLORENCE STREET PED PARKLAND","TIMBER",149.225337343948,-35.3394074331305,"Seat",1
"SEAT5307","OAKS ESTATE","FLORENCE STREET PED PARKLAND","METAL",149.225484678904,-35.3393973977842,"Seat",1
"SEAT5303","DENMAN PROSPECT","MOLONGLO RIVER RESERVE","METAL",149.033439359143,-35.2892612851866,"Seat",1
"SEAT3947","GUNGAHLIN","GUNGAHLIN PLACE CENTRAL LINEAR PARK","TIMBER",149.134800815488,-35.1862014253175,"Seat",1
"SEAT5509","STIRLING","STREETON DRIVE PEDESTRIAN PARKLAND","METAL",149.046790884576,-35.3456514529223,"Seat",1
"SEAT5510","ARANDA","UOS4846","METAL",149.078515060777,-35.2567778080902,"Seat",1
"SEAT5511","ARANDA","GINGANA STREET PEDESTRIAN PARKLAND","METAL",149.079895942116,-35.2589556920399,"Seat",1
"SEAT5512","CAMPBELL","WHITE CRESCENT NEIGHBOURHOOD PARK","METAL",149.154410320987,-35.2884595323099,"Seat",1
"SEAT5513","ISABELLA PLAINS","ARAKOON CRESCENT PEDESTRIAN PARKLAND","METAL",149.091679839749,-35.4277560438663,"Seat",1
"SEAT5514","ISABELLA PLAINS","CROMWELL CIRCUIT PEDESTRIAN PARKLAND","METAL",149.089107801508,-35.4267725075609,"Seat",1
"SEAT5507","BRUCE","AIKMAN DRIVE ROAD VERGE","METAL",149.077864004742,-35.2363440937682,"Seat",1
"SEAT5508","BRUCE","AIKMAN DRIVE ROAD VERGE","METAL",149.07784845505,-35.2363811072347,"Seat",1
"SEAT3956","HARRISON","CULTIVATION STREET PEDESTRIAN PARKLAND","METAL",149.157171689884,-35.1960374037879,"Seat",1
"SEAT3948","CRACE","PARILA STREET ROAD VERGE","METAL",149.104993926374,-35.2016640688236,"Seat",1
"SEAT3949","CRACE","TAPLOW STREET ROAD VERGE","METAL",149.104233392863,-35.2014064582982,"Seat",1
"SEAT3950","CRACE","TAPLOW STREET ROAD VERGE","METAL",149.104101741475,-35.2013525568518,"Seat",1
"SEAT3959","PHILLIP","EDDISON DISTRICT PARK","METAL",149.091285429409,-35.340017930635,"Seat",1
"SEAT3963","PHILLIP","EDDISON DISTRICT PARK","METAL",149.091312031735,-35.3399953782312,"Seat",1
"SEAT3965","PHILLIP","EDDISON DISTRICT PARK","METAL",149.09129889933,-35.3400289499449,"Seat",1
"SEAT3968","PHILLIP","EDDISON DISTRICT PARK","METAL",149.091319948407,-35.3400123939233,"Seat",1
"SEAT3983","PHILLIP","EDDISON DISTRICT PARK","METAL",149.091489592442,-35.3399640918623,"Seat",1
"SEAT3987","PHILLIP","EDDISON DISTRICT PARK","METAL",149.091508283964,-35.3399305167603,"Seat",1
"SEAT3991","PHILLIP","EDDISON DISTRICT PARK","METAL",149.091518787754,-35.3399027005811,"Seat",1
"SEAT3997","PHILLIP","EDDISON DISTRICT PARK","METAL",149.091554494274,-35.3399144230675,"Seat",1
"SEAT3951","CRACE","ERROL STREET ROAD VERGE","METAL",149.105562251248,-35.2003738930293,"Seat",1
"SEAT3952","CRACE","DOBKIN STREET ROAD VERGE","METAL",149.104786924946,-35.200156606129,"Seat",1
"SEAT3953","CRACE","DOBKIN STREET ROAD VERGE","METAL",149.104654948424,-35.2001039135127,"Seat",1
"SEAT3954","CRACE","CHANCE STREET ROAD VERGE","METAL",149.103852839717,-35.1998785885948,"Seat",1
"SEAT3955","CRACE","CHANCE STREET ROAD VERGE","METAL",149.103719228852,-35.1998258953966,"Seat",1
"SEAT4003","PHILLIP","EDDISON DISTRICT PARK","METAL",149.091230998883,-35.3397974199725,"Seat",1
"SEAT4010","PHILLIP","EDDISON DISTRICT PARK","TIMBER",149.091096608202,-35.3401290026025,"Seat",1
"SEAT3957","HARRISON","CULTIVATION STREET PEDESTRIAN PARKLAND","METAL",149.157194096376,-35.1962719359369,"Seat",1
"SEAT4013","FORDE","ZAKHAROV AVENUE PEDESTRIAN PARKLAND","PLASTIC",149.144474249463,-35.1724604312956,"Seat",1
"SEAT4777","CHARNWOOD","CHARNWOOD LOCAL SHOPPING CENTRE (TILLYARD DR)","CONCRETE",149.044090959404,-35.1986593313198,"Seat",1
"SEAT4778","CHARNWOOD","CHARNWOOD LOCAL SHOPPING CENTRE (TILLYARD DR)","CONCRETE",149.044083888844,-35.1986860726197,"Seat",1
"SEAT4779","CHARNWOOD","CHARNWOOD LOCAL SHOPPING CENTRE (TILLYARD DR)","METAL",149.044191516728,-35.1986511638508,"Seat",1
"SEAT4780","CHARNWOOD","CHARNWOOD LOCAL SHOPPING CENTRE (TILLYARD DR)","METAL",149.04412157664,-35.1987172192836,"Seat",1
"SEAT4781","CHARNWOOD","CHARNWOOD LOCAL SHOPPING CENTRE (TILLYARD DR)","METAL",149.044084469848,-35.1987202529716,"Seat",1
"SEAT4476","PHILLIP","EASTY STREET ROAD VERGE","TIMBER",149.091022559182,-35.3470940932959,"Seat",1
"SEAT4477","PHILLIP","EASTY STREET ROAD VERGE","TIMBER",149.090838134382,-35.3466081063264,"Seat",1
"SEAT4478","PHILLIP","EASTY STREET ROAD VERGE","TIMBER",149.090653334195,-35.3461144222456,"Seat",1
"SEAT4479","PHILLIP","EASTY STREET ROAD VERGE","TIMBER",149.09130823289,-35.3472395656267,"Seat",1
"SEAT4480","PHILLIP","EASTY STREET ROAD VERGE","TIMBER",149.091160279082,-35.3468489856937,"Seat",1
"SEAT4481","PHILLIP","EASTY STREET ROAD VERGE","TIMBER",149.091018489212,-35.3464723936903,"Seat",1
"SEAT4482","PHILLIP","EASTY STREET ROAD VERGE","TIMBER",149.090863685471,-35.3460599886222,"Seat",1
"SEAT4782","LAWSON","BELLBIRD LOOP NEIGHBOURHOOD PARK","METAL",149.087639172491,-35.229292038935,"Seat",1
"SEAT4783","LAWSON","BELLBIRD LOOP NEIGHBOURHOOD PARK","METAL",149.087667361444,-35.2292753903318,"Seat",1
"SEAT4784","LAWSON","BELLBIRD LOOP NEIGHBOURHOOD PARK","METAL",149.087782582772,-35.2296969569086,"Seat",1
"SEAT4785","LAWSON","BELLBIRD LOOP NEIGHBOURHOOD PARK","METAL",149.087875542001,-35.2295896618688,"Seat",1
"SEAT4786","LAWSON","ROUSEABOUT STREET PEDESTRIAN PARKLAND","METAL",149.090298280547,-35.2284765755113,"Seat",1
"SEAT4787","LAWSON","ROUSEABOUT STREET PEDESTRIAN PARKLAND","METAL",149.090352729031,-35.2284983168108,"Seat",1
"SEAT4509","O'CONNOR","BANKSIA STREET PEDESTRIAN PARKLAND","METAL",149.118097549344,-35.2573862731387,"Seat",1
"SEAT4510","O'CONNOR","BANKSIA STREET PEDESTRIAN PARKLAND","METAL",149.11869710236,-35.2574224818449,"Seat",1
"SEAT4774","THEODORE","THEODORE SHOPPING CENTRE","METAL",149.121639556771,-35.4492495245187,"Seat",1
"SEAT4775","THEODORE","THEODORE SHOPPING CENTRE","METAL",149.121619139279,-35.4492069355076,"Seat",1
"SEAT4776","THEODORE","THEODORE SHOPPING CENTRE","METAL",149.12151699106,-35.4492333001392,"Seat",1
"SEAT4483","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.132630750521,-35.1644528124777,"Seat",1
"SEAT4484","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.132606596859,-35.1645497622917,"Seat",1
"SEAT4485","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.132580463618,-35.1646495641752,"Seat",1
"SEAT4486","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.132559491523,-35.1647309682425,"Seat",1
"SEAT4487","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.132533978379,-35.1648314822039,"Seat",1
"SEAT4488","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.131460514158,-35.1648078797578,"Seat",1
"SEAT4489","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.132507097796,-35.1649345796215,"Seat",1
"SEAT4490","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.132371026328,-35.1649747301158,"Seat",1
"SEAT4491","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.131407806804,-35.1650284770311,"Seat",1
"SEAT4492","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.132415506549,-35.1651965588131,"Seat",1
"SEAT4493","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.131661948925,-35.1648470455442,"Seat",1
"SEAT4494","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.131607893075,-35.1650584406019,"Seat",1
"SEAT4495","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.13185184857,-35.1648799682917,"Seat",1
"SEAT4496","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.131796433401,-35.1650906219755,"Seat",1
"SEAT4497","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.132041447299,-35.164913511766,"Seat",1
"SEAT4498","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.131985577348,-35.165123421677,"Seat",1
"SEAT4499","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.132228779675,-35.1649460653254,"Seat",1
"SEAT4500","AMAROO","AMAROO SHOPPING CENTRE","PLASTIC",149.132175327297,-35.1651564682404,"Seat",1
"SEAT4695","BRADDON","LONSDALE STREET ROAD VERGE","METAL",149.132684476358,-35.2745278461627,"Seat",1
"SEAT4710","GUNGAHLIN","THE VALLEY AVENUE PEDESTRIAN PARKLAND","METAL",149.123426896794,-35.1872837181365,"Seat",1
"SEAT4711","GUNGAHLIN","THE VALLEY AVENUE PEDESTRIAN PARKLAND","METAL",149.123917224728,-35.1867052679111,"Seat",1
"SEAT4701","GUNGAHLIN","THE VALLEY AVENUE PEDESTRIAN PARKLAND","METAL",149.125920550165,-35.1860695339968,"Seat",1
"SEAT4702","GUNGAHLIN","THE VALLEY AVENUE PEDESTRIAN PARKLAND","METAL",149.124997350314,-35.1855839561492,"Seat",1
"SEAT4712","GUNGAHLIN","THE VALLEY AVENUE PEDESTRIAN PARKLAND","METAL",149.123461059232,-35.18719447376,"Seat",1
"SEAT4713","GUNGAHLIN","THE VALLEY AVENUE PEDESTRIAN PARKLAND","METAL",149.122150586345,-35.1865759330934,"Seat",1
"SEAT4686","WESTON","MCCONCHIE CIRCUIT NEIGHBOURHOOD PARK","PLASTIC",149.059551220168,-35.3218182010148,"Seat",1
"SEAT4717","WRIGHT","TISHLER STREET NEIGHBOURHOOD PARK","METAL",149.034656004868,-35.3185002866413,"Seat",1
"SEAT4719","WRIGHT","SWALLOWTAIL ROAD ROAD VERGE","METAL",149.031201819446,-35.3226687663166,"Seat",1
"SEAT4720","WRIGHT","SWALLOWTAIL ROAD ROAD VERGE","METAL",149.03122290472,-35.3226549993398,"Seat",1
"SEAT5166","GREENWAY","LIMBERG WAY PEDESTRIAN PARKLAND","METAL",149.073244576496,-35.4195527315443,"Seat",1
"SEAT5167","GREENWAY","LIMBERG WAY PEDESTRIAN PARKLAND","METAL",149.073190292445,-35.4195652524234,"Seat",1
"SEAT5168","GREENWAY","LIMBERG WAY PEDESTRIAN PARKLAND","METAL",149.073146249199,-35.4195383692361,"Seat",1
"SEAT5169","GREENWAY","LIMBERG WAY PEDESTRIAN PARKLAND","METAL",149.073150610607,-35.419487677687,"Seat",1
"SEAT5170","GREENWAY","ANKETELL STREET NEIGHBOURHOOD PARK","METAL",149.072931852817,-35.4202403205514,"Seat",1
"SEAT5171","GREENWAY","ANKETELL STREET NEIGHBOURHOOD PARK","METAL",149.072878557506,-35.4204055838558,"Seat",1
"SEAT5145","YARRALUMLA","WESTON PARK DISTRICT PARK","TIMBER",149.092356912821,-35.2929443788717,"Seat",1
"SEAT5146","YARRALUMLA","WESTON PARK DISTRICT PARK","TIMBER",149.092675373956,-35.2920224501222,"Seat",1
"SEAT5147","YARRALUMLA","WESTON PARK DISTRICT PARK","TIMBER",149.094351290773,-35.2911829707371,"Seat",1
"SEAT5153","MACGREGOR","BALLOW CRESENT PEDESTRIAN PARKLAND","METAL",149.019436393652,-35.2073498307919,"Seat",1
"SEAT5052","LAWSON","SOLONG STREET PEDESTRIAN PARKLAND","CONCRETE",149.085054676046,-35.2279138422056,"Seat",1
"SEAT5053","LAWSON","JUMBUCK CRESCENT PEDESTRIAN PARKLAND","CONCRETE",149.086100175688,-35.2270242439836,"Seat",1
"SEAT5054","LAWSON","JUMBUCK CRESCENT PEDESTRIAN PARKLAND","CONCRETE",149.086440084361,-35.2266602103258,"Seat",1
"SEAT5055","LAWSON","JUMBUCK CRESCENT PEDESTRIAN PARKLAND","CONCRETE",149.086273171467,-35.2268074739561,"Seat",1
"SEAT5056","LAWSON","WANDERLIGHT AVENUE PEDESTRIAN PARKLAND","CONCRETE",149.093102230856,-35.2276252779141,"Seat",1
"SEAT5057","LAWSON","WANDERLIGHT AVENUE PEDESTRIAN PARKLAND","CONCRETE",149.093076981032,-35.2276051765554,"Seat",1
"SEAT5058","LAWSON","WANDERLIGHT AVENUE PEDESTRIAN PARKLAND","PLASTIC",149.09204390127,-35.2286039539446,"Seat",1
"SEAT5059","LAWSON","WANDERLIGHT AVENUE NEIBOURHOOD PLAYGROUND","PLASTIC",149.091358291638,-35.2293104663266,"Seat",1
"SEAT3899","BONNER","FERNANDO STREET NEIGHBOURHOOD PARK","METAL",149.136241272926,-35.161843920673,"Seat",1
"SEAT3900","BONNER","BILL FERGUSON CIRCUIT ROAD VERGE","METAL",149.13824152827,-35.1656046007613,"Seat",1
"SEAT3901","BONNER","HORSE PARK DRIVE PEDESTRIAN PARKLAND","METAL",149.138480793869,-35.165817399619,"Seat",1
"SEAT4014","FORDE","LOMAX STREET ROAD VERGE","PLASTIC",149.143140912421,-35.1716331387438,"Seat",1
"SEAT4015","FORDE","LOMAX STREET ROAD VERGE","PLASTIC",149.143271360641,-35.1717167440095,"Seat",1
"SEAT4016","FORDE","LOMAX STREET ROAD VERGE","PLASTIC",149.143308561252,-35.1718488509927,"Seat",1
"SEAT3902","FORDE","RAY ELLIS CRESCENT TOWN PARK","METAL",149.142049373683,-35.1724548007847,"Seat",1
"SEAT3903","FORDE","RAY ELLIS CRESCENT TOWN PARK","METAL",149.141477808207,-35.1729856267203,"Seat",1
"SEAT3904","FORDE","RAY ELLIS CRESCENT TOWN PARK","METAL",149.141490553899,-35.173020232732,"Seat",1
"SEAT3905","FORDE","RAY ELLIS CRESCENT TOWN PARK","METAL",149.141484056555,-35.1730528423909,"Seat",1
"SEAT3906","FORDE","RAY ELLIS CRESCENT PEDESTRIAN PARKLAND","METAL",149.141423891055,-35.1741946499052,"Seat",1
"SEAT3907","FORDE","RAY ELLIS CRESCENT PEDESTRIAN PARKLAND","METAL",149.141418951458,-35.1742160380224,"Seat",1
"SEAT5356","WESTON","WESTON SHOPPING CENTRE","METAL",149.052003289721,-35.3411456541238,"Seat",1
"SEAT5357","WESTON","WESTON SHOPPING CENTRE","METAL",149.052153331758,-35.3412656253226,"Seat",1
"SEAT5358","WESTON","WESTON SHOPPING CENTRE","METAL",149.052072345102,-35.3411988040145,"Seat",1
"SEAT5360","WESTON","WESTON SHOPPING CENTRE","METAL",149.052050208103,-35.3412143116404,"Seat",1
"SEAT5361","WESTON","WESTON SHOPPING CENTRE","METAL",149.051995432931,-35.3413018489862,"Seat",1
"SEAT5362","WESTON","WESTON SHOPPING CENTRE","METAL",149.052060699905,-35.3412689455885,"Seat",1
"SEAT5387","MAWSON","ATHLLON DRIVE ROAD VERGE","PLASTIC",149.093069243489,-35.3598983058676,"Seat",1
"SEAT5388","MAWSON","ATHLLON DRIVE ROAD VERGE","PLASTIC",149.093087792514,-35.3599352421713,"Seat",1
"SEAT5384","ISABELLA PLAINS","DRAKEFORD DRIVE PEDESTRIAN PARKLAND","PLASTIC",149.083467035563,-35.4245280793297,"Seat",1
"SEAT5385","ISABELLA PLAINS","DRAKEFORD DRIVE PEDESTRIAN PARKLAND","PLASTIC",149.084361828011,-35.4260115327931,"Seat",1
"SEAT5386","ISAACS","ISAACS RIDGE NATURE RESERVE","TIMBER",149.118728921195,-35.3643499160592,"Seat",1
"SEAT5383","ISABELLA PLAINS","DRAKEFORD DRIVE PEDESTRIAN PARKLAND","PLASTIC",149.083764643381,-35.4251034300382,"Seat",1
"SEAT5337","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070274046233,-35.4080626763902,"Seat",1
"SEAT5338","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070304409793,-35.4080658166796,"Seat",1
"SEAT5339","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070308551101,-35.408212412395,"Seat",1
"SEAT5340","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070320172811,-35.4082122122092,"Seat",1
"SEAT5341","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070314487255,-35.4082215355335,"Seat",1
"SEAT5342","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070232722086,-35.4082979062447,"Seat",1
"SEAT5343","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070244069986,-35.4083030142164,"Seat",1
"SEAT5344","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070231425044,-35.4083079386103,"Seat",1
"SEAT5345","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070298499201,-35.4083532115143,"Seat",1
"SEAT5346","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070291231225,-35.4083612403903,"Seat",1
"SEAT5347","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070304198087,-35.4083625289356,"Seat",1
"SEAT5348","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070087515698,-35.4082728023457,"Seat",1
"SEAT5349","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070083104857,-35.4082945515536,"Seat",1
"SEAT5350","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070262211906,-35.4084578222134,"Seat",1
"SEAT5351","GREENWAY","GREENWAY LEARN TO RIDE FACILITY","METAL",149.070284982169,-35.408461176547,"Seat",1
"SEAT5364","WESTON","WESTON SHOPPING CENTRE","METAL",149.052077427947,-35.3412688246746,"Seat",1
"SEAT5359","WESTON","WESTON SHOPPING CENTRE","METAL",149.052175790858,-35.3412832495577,"Seat",1
"SEAT5363","WESTON","WESTON SHOPPING CENTRE","METAL",149.052135452925,-35.341324987153,"Seat",1
"SEAT5365","WESTON","WESTON SHOPPING CENTRE","METAL",149.052049635588,-35.3413165118405,"Seat",1
"SEAT5366","WESTON","WESTON SHOPPING CENTRE","METAL",149.052070176441,-35.3413350278017,"Seat",1
"SEAT5367","WESTON","WESTON SHOPPING CENTRE","METAL",149.052061655856,-35.3413637608829,"Seat",1
"SEAT5368","WESTON","WESTON SHOPPING CENTRE","METAL",149.052185981274,-35.3410384309239,"Seat",1
"SEAT5369","WESTON","WESTON SHOPPING CENTRE","METAL",149.05217424546,-35.3411089436627,"Seat",1
"SEAT5370","WESTON","WESTON SHOPPING CENTRE","METAL",149.052162799491,-35.3411797372531,"Seat",1
"SEAT5371","WESTON","WESTON SHOPPING CENTRE","METAL",149.052143665933,-35.3411860166135,"Seat",1
"SEAT5372","WESTON","WESTON SHOPPING CENTRE","METAL",149.052082069247,-35.3412141293538,"Seat",1
"SEAT5373","WESTON","WESTON SHOPPING CENTRE","METAL",149.052063041907,-35.3412222162091,"Seat",1
"SEAT5374","WESTON","WESTON SHOPPING CENTRE","METAL",149.052144240305,-35.3412754429074,"Seat",1
"SEAT5375","WESTON","WESTON SHOPPING CENTRE","METAL",149.052155322169,-35.3412926392342,"Seat",1
"SEAT5377","WESTON","WESTON SHOPPING CENTRE","METAL",149.052000299341,-35.3412809750413,"Seat",1
"SEAT5378","WESTON","WESTON SHOPPING CENTRE","METAL",149.051978388793,-35.3412892992598,"Seat",1
"SEAT3835","KAMBAH","SUMMERLAND CIRCUIT NEIGHBOURHOOD PARK","PLASTIC",149.071517157258,-35.3856347725297,"Seat",1
"SEAT3836","KAMBAH","SUMMERLAND CIRCUIT NEIGHBOURHOOD PARK","PLASTIC",149.071188402051,-35.3855567672409,"Seat",1
"SEAT3838","HARRISON","BUNGLE BUNGLE CRESCENT PEDESTRIAN PARKLAND","TIMBER",149.150606871882,-35.2065950738169,"Seat",1
"SEAT3813","HACKETT","TYRON STREET NEIGHBOURHOOD PARK","METAL",149.165422467033,-35.2493949751626,"Seat",1
"SEAT3814","HACKETT","BRENNAN STREET NEIGHBOURHOOD PARK","METAL",149.165981078552,-35.2530417766875,"Seat",1
"SEAT3815","HACKETT","BRENNAN STREET NEIGHBOURHOOD PARK","METAL",149.165806869893,-35.2534487553738,"Seat",1
"SEAT3816","HACKETT","BRENNAN STREET NEIGHBOURHOOD PARK","METAL",149.165990719374,-35.2535345232655,"Seat",1
"SEAT3817","BRADDON","HAIG PARK","METAL",149.131436900484,-35.2692810641958,"Seat",1
"SEAT3820","NICHOLLS","IBIS STREET PEDESTRIAN PARKLAND","METAL",149.110019895244,-35.1904662038984,"Seat",1
"SEAT3821","NICHOLLS","IBIS STREET PEDESTRIAN PARKLAND","METAL",149.110005547564,-35.1920051652742,"Seat",1
"SEAT3854","FORDE","FORDE LINEAR PARK","METAL",149.144134481515,-35.1676516869735,"Seat",1
"SEAT3855","FORDE","FORDE LINEAR PARK","METAL",149.144203285544,-35.167662070072,"Seat",1
"SEAT3806","AMAROO","TARRABOOL STREET PEDESTRIAN PARKLAND","METAL",149.132972411325,-35.1712216519289,"Seat",1
"SEAT3807","AMAROO","TARRABOOL STREET PEDESTRIAN PARKLAND","METAL",149.132877402461,-35.1712080991222,"Seat",1
"SEAT3863","HOLT","BEAUREPAIRE CRESCENT NEIGHBOURHOOD PARK","METAL",149.012898971563,-35.2217785456932,"Seat",1
"SEAT3864","HOLT","BEAUREPAIRE CRESCENT NEIGHBOURHOOD PARK","METAL",149.013457993066,-35.2222148181291,"Seat",1
"SEAT3865","HOLT","BEAUREPAIRE CRESCENT NEIGHBOURHOOD PARK","METAL",149.013048801341,-35.2225962204194,"Seat",1
"SEAT3892","WESTON","DILLON CLOSE NEIGHBOURHOOD","PLASTIC",149.054822220585,-35.3374251539692,"Seat",1
"SEAT4122","HARRISON","TREPHINA STREET PEDESTRIAN PARKLAND","METAL",149.160361846311,-35.208282636401,"Seat",1
"SEAT4123","HARRISON","TREPHINA STREET PEDESTRIAN PARKLAND","METAL",149.160692931452,-35.208082074752,"Seat",1
