Date,Vehicle body type,Motive power,MAI Insurance class,TPI Insurance class,Count
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol,Person,Fire Fighting,1
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol,Organisation,Drive Yourself Vehicle,3
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol,Organisation,Police Vehicle,2
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol,Person,Passenger Vehicle,3
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol,Organisation,Miscellaneous,1
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol,Person,Drive Yourself Vehicle,2
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol,Person,Historic,35
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol,Person,Goods vehicles up to 4500kg GVM,8089
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol,Organisation,Vintage,2
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol,Organisation,Goods vehicles up to 4500kg GVM,1647
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol,Organisation,Historic,1
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol Or Lpg Option,Organisation,Goods vehicles up to 4500kg GVM,34
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol Or Lpg Option,Person,Goods vehicles up to 4500kg GVM,252
12/01/2018 12:00:00 AM,LIGHT TRUCK,Petrol Or Lpg Option,Person,Historic,1
12/01/2018 12:00:00 AM,MACHINERY TRUCK,Diesel,Person,Goods vehicles up to 4500kg GVM,1
12/01/2018 12:00:00 AM,MACHINERY TRUCK,Diesel,Organisation,Goods vehicles over 4500kg GVM,5
12/01/2018 12:00:00 AM,MACHINERY TRUCK,Diesel,Organisation,Miscellaneous,1
12/01/2018 12:00:00 AM,MACHINERY TRUCK,Diesel,Organisation,Goods vehicles up to 4500kg GVM,5
12/01/2018 12:00:00 AM,MACHINERY TRUCK,Diesel,Organisation,Police Vehicle,2
12/01/2018 12:00:00 AM,MACHINERY TRUCK,Petrol,Person,Goods vehicles up to 4500kg GVM,1
12/01/2018 12:00:00 AM,MACHINERY TRUCK,Petrol,Organisation,Historic,1
12/01/2018 12:00:00 AM,MACHINERY/EQUIPMENT,Diesel,Organisation,Police Vehicle,1
12/01/2018 12:00:00 AM,MACHINERY/EQUIPMENT,Diesel,Organisation,Goods vehicles over 4500kg GVM,9
12/01/2018 12:00:00 AM,MACHINERY/EQUIPMENT,Diesel,Person,Goods vehicles over 4500kg GVM,2
12/01/2018 12:00:00 AM,MACHINERY/EQUIPMENT,Diesel,Organisation,Miscellaneous,12
12/01/2018 12:00:00 AM,MACHINERY/EQUIPMENT,,Organisation,Trailer,10
12/01/2018 12:00:00 AM,MACHINERY/EQUIPMENT,,Person,Trailer,2
12/01/2018 12:00:00 AM,MISCELLAN TRAILER,,Person,Trailer,306
12/01/2018 12:00:00 AM,MISCELLAN TRAILER,,Organisation,Trailer,71
12/01/2018 12:00:00 AM,MOBILE CRANE,Diesel,Person,Mobile Crane,1
12/01/2018 12:00:00 AM,MOBILE CRANE,Diesel,Organisation,Miscellaneous,5
12/01/2018 12:00:00 AM,MOBILE CRANE,Diesel,Organisation,Goods vehicles over 4500kg GVM,7
12/01/2018 12:00:00 AM,MOBILE CRANE,Diesel,Organisation,Mobile Crane,22
12/01/2018 12:00:00 AM,MOBILE HOME,Diesel,Organisation,Passenger Vehicle,1
12/01/2018 12:00:00 AM,MOBILE HOME,Diesel,Person,Goods vehicles over 4500kg GVM,2
12/01/2018 12:00:00 AM,MOBILE HOME,Diesel,Person,Passenger Vehicle,27
12/01/2018 12:00:00 AM,MOBILE WORK TOWER,Diesel,Organisation,Goods vehicles over 4500kg GVM,13
12/01/2018 12:00:00 AM,MOBILE WORK TOWER,Diesel,Organisation,Miscellaneous,6
12/01/2018 12:00:00 AM,MOTORBIKE,Diesel,Person,Motorcycle engine capacity over 600cc,2
12/01/2018 12:00:00 AM,MOTORBIKE,Diesel,Person,Historic,1
12/01/2018 12:00:00 AM,MOTORBIKE,Diesel,Person,Motorcycle engine capacity over 300cc but not over 600cc,1
12/01/2018 12:00:00 AM,MOTORBIKE,Electric,Person,Electrically Powered Motorcycle,3
12/01/2018 12:00:00 AM,MOTORBIKE,Electric,Person,Motorcycle engine capacity not over 300cc,7
12/01/2018 12:00:00 AM,MOTORBIKE,Other,Person,Motorcycle engine capacity not over 300cc,1
12/01/2018 12:00:00 AM,MOTORBIKE,Petrol,Organisation,Motorcycle engine capacity over 600cc,245
12/01/2018 12:00:00 AM,MOTORBIKE,Petrol,Person,Historic,209
12/01/2018 12:00:00 AM,MOTORBIKE,Petrol,Organisation,Motorcycle engine capacity not over 300cc,254
12/01/2018 12:00:00 AM,MOTORBIKE,Petrol,Person,Motorcycle engine capacity over 300cc but not over 600cc,1342
12/01/2018 12:00:00 AM,MOTORBIKE,Petrol,Person,Police Vehicle,3
12/01/2018 12:00:00 AM,MOTORBIKE,Petrol,Person,Vintage,66
12/01/2018 12:00:00 AM,MOTORBIKE,Petrol,Organisation,Motorcycle engine capacity over 300cc but not over 600cc,38
12/01/2018 12:00:00 AM,MOTORBIKE,Petrol,Person,Motorcycle engine capacity not over 300cc,3484
12/01/2018 12:00:00 AM,MOTORBIKE,Petrol,Organisation,Police Vehicle,33
12/01/2018 12:00:00 AM,MOTORBIKE,Petrol,Person,Veteran,40
12/01/2018 12:00:00 AM,MOTORBIKE,Petrol,Person,Motorcycle engine capacity over 600cc,6600
12/01/2018 12:00:00 AM,MOTORTRIKE,Petrol,Person,Motorcycle engine capacity over 600cc,10
12/01/2018 12:00:00 AM,MOTORTRIKE,Petrol,Organisation,Motorcycle engine capacity over 300cc but not over 600cc,1
12/01/2018 12:00:00 AM,MOTORTRIKE,Petrol,Person,Motorcycle engine capacity not over 300cc,6
12/01/2018 12:00:00 AM,MOTORTRIKE,Petrol,Organisation,Motorcycle engine capacity not over 300cc,1
12/01/2018 12:00:00 AM,MOTORTRIKE,Petrol,Person,Motorcycle engine capacity over 300cc but not over 600cc,4
12/01/2018 12:00:00 AM,PANTECHNICON,CNG,Organisation,Goods vehicles over 4500kg GVM,1
12/01/2018 12:00:00 AM,PANTECHNICON,Diesel,Organisation,Goods vehicles over 4500kg GVM,179
12/01/2018 12:00:00 AM,PANTECHNICON,Diesel,Organisation,Police Vehicle,1
12/01/2018 12:00:00 AM,PANTECHNICON,Diesel,Organisation,Fire Fighting,1
12/01/2018 12:00:00 AM,PANTECHNICON,Diesel,Organisation,Drive Yourself Vehicle,1
12/01/2018 12:00:00 AM,PANTECHNICON,Diesel,Person,Passenger Vehicle,5
12/01/2018 12:00:00 AM,PANTECHNICON,Diesel,Person,Goods vehicles over 4500kg GVM,32
12/01/2018 12:00:00 AM,PANTECHNICON,Diesel,Organisation,Passenger Vehicle,4
12/01/2018 12:00:00 AM,PANTECHNICON,Petrol,Organisation,Goods vehicles over 4500kg GVM,2
12/01/2018 12:00:00 AM,PANTECHNICON,,Person,Trailer,1
12/01/2018 12:00:00 AM,PANTECHNICON,,Organisation,Trailer,20
12/01/2018 12:00:00 AM,PASSENGER VAN,Diesel,Person,Private Hire Car,1
12/01/2018 12:00:00 AM,PASSENGER VAN,Diesel,Person,Passenger Vehicle,491
12/01/2018 12:00:00 AM,PASSENGER VAN,Diesel,Person,Goods vehicles up to 4500kg GVM,2
12/01/2018 12:00:00 AM,PASSENGER VAN,Diesel,Organisation,Passenger Vehicle,150
12/01/2018 12:00:00 AM,PASSENGER VAN,Diesel,Person,Bus or tourist vehicle Seating 16 or less (including Driver),1
12/01/2018 12:00:00 AM,PASSENGER VAN,Diesel,Person,Rideshare Vehicle,1
12/01/2018 12:00:00 AM,PASSENGER VAN,Diesel,Organisation,Police Vehicle,1
12/01/2018 12:00:00 AM,PASSENGER VAN,Diesel,Person,Taxi,2
12/01/2018 12:00:00 AM,PASSENGER VAN,Diesel Or Lpg Option,Person,Passenger Vehicle,1
12/01/2018 12:00:00 AM,PASSENGER VAN,Electric,Person,Passenger Vehicle,1
12/01/2018 12:00:00 AM,PASSENGER VAN,Hybrid,Person,Passenger Vehicle,1
12/01/2018 12:00:00 AM,PASSENGER VAN,LPG,Person,Passenger Vehicle,1
12/01/2018 12:00:00 AM,PASSENGER VAN,Petrol,Organisation,Passenger Vehicle,144
12/01/2018 12:00:00 AM,PASSENGER VAN,Petrol,Person,Passenger Vehicle,1170
12/01/2018 12:00:00 AM,PASSENGER VAN,Petrol,Person,Goods vehicles up to 4500kg GVM,2
12/01/2018 12:00:00 AM,PASSENGER VAN,Petrol,Person,Personal Share Vehicle,1
12/01/2018 12:00:00 AM,PASSENGER VAN,Petrol,Organisation,Drive Yourself Vehicle,9
12/01/2018 12:00:00 AM,PASSENGER VAN,Petrol,Person,Private Hire Car,1
12/01/2018 12:00:00 AM,PASSENGER VAN,Petrol,Person,Historic,2
12/01/2018 12:00:00 AM,PASSENGER VAN,Petrol,Person,Rideshare Vehicle,2
12/01/2018 12:00:00 AM,PASSENGER VAN,Petrol,Person,Drive Yourself Vehicle,3
12/01/2018 12:00:00 AM,PASSENGER VAN,Petrol Or Lpg Option,Person,Passenger Vehicle,5
12/01/2018 12:00:00 AM,PLANT,Diesel,Organisation,Miscellaneous,190
12/01/2018 12:00:00 AM,PLANT,Diesel,Organisation,Fire Fighting,3
12/01/2018 12:00:00 AM,PLANT,Electric,Organisation,Miscellaneous,12
12/01/2018 12:00:00 AM,PLANT,LPG,Organisation,Miscellaneous,1
12/01/2018 12:00:00 AM,PLANT,Petrol,Organisation,Miscellaneous,34
12/01/2018 12:00:00 AM,PLANT,Petrol,Person,Miscellaneous,2
12/01/2018 12:00:00 AM,PLANT,Petrol Or Lpg Option,Organisation,Miscellaneous,7
12/01/2018 12:00:00 AM,REFRIGERATED VAN,Diesel,Person,Passenger Vehicle,1
12/01/2018 12:00:00 AM,REFRIGERATED VAN,Diesel,Organisation,Passenger Vehicle,1
12/01/2018 12:00:00 AM,REFRIGERATED VAN,Diesel,Organisation,Goods vehicles over 4500kg GVM,28
12/01/2018 12:00:00 AM,REFRIGERATED VAN,Diesel,Person,Goods vehicles over 4500kg GVM,8
12/01/2018 12:00:00 AM,REFRIGERATED VAN,,Organisation,Trailer,8
12/01/2018 12:00:00 AM,REFRIGERATED VAN,,Person,Trailer,8
12/01/2018 12:00:00 AM,RIGID BUS,CNG,Organisation,Bus or tourist vehicle Seating 17 or more (including Driver),67
12/01/2018 12:00:00 AM,RIGID BUS,CNG,Organisation,Bus or tourist vehicle Seating 16 or less (including Driver),3
12/01/2018 12:00:00 AM,RIGID BUS,Diesel,Organisation,Drive Yourself Vehicle,5
12/01/2018 12:00:00 AM,RIGID BUS,Diesel,Person,Historic,1
12/01/2018 12:00:00 AM,RIGID BUS,Diesel,Organisation,Bus or tourist vehicle Seating 16 or less (including Driver),12
12/01/2018 12:00:00 AM,RIGID BUS,Diesel,Person,Drive Yourself Vehicle,1
12/01/2018 12:00:00 AM,RIGID BUS,Diesel,Organisation,Passenger Vehicle,84
12/01/2018 12:00:00 AM,RIGID BUS,Diesel,Person,Passenger Vehicle,6
12/01/2018 12:00:00 AM,RIGID BUS,Diesel,Organisation,Bus or tourist vehicle Seating 17 or more (including Driver),440
12/01/2018 12:00:00 AM,RIGID BUS,Diesel,Person,Bus or tourist vehicle Seating 17 or more (including Driver),11
12/01/2018 12:00:00 AM,RIGID BUS,Electric,Organisation,Bus or tourist vehicle Seating 17 or more (including Driver),1
12/01/2018 12:00:00 AM,RIGID BUS,Petrol,Organisation,Bus or tourist vehicle Seating 17 or more (including Driver),1
12/01/2018 12:00:00 AM,RIGID BUS,Petrol,Organisation,Passenger Vehicle,5
12/01/2018 12:00:00 AM,RIGID BUS,Petrol,Person,Bus or tourist vehicle Seating 17 or more (including Driver),1
12/01/2018 12:00:00 AM,SEDAN,Diesel,Person,Historic,1
12/01/2018 12:00:00 AM,SEDAN,Diesel,Person,Rideshare Vehicle,58
12/01/2018 12:00:00 AM,SEDAN,Diesel,Person,Passenger Vehicle,6072
12/01/2018 12:00:00 AM,SEDAN,Diesel,Organisation,Private Hire Car,2
12/01/2018 12:00:00 AM,SEDAN,Diesel,Person,Private Hire Car,3
12/01/2018 12:00:00 AM,SEDAN,Diesel,Organisation,Drive Yourself Vehicle,1
12/01/2018 12:00:00 AM,SEDAN,Diesel,Organisation,Rideshare Vehicle,5
12/01/2018 12:00:00 AM,SEDAN,Diesel,Organisation,Passenger Vehicle,513
12/01/2018 12:00:00 AM,SEDAN,Diesel Or Lpg Option,Person,Passenger Vehicle,1
12/01/2018 12:00:00 AM,SEDAN,Electric,Organisation,Drive Yourself Vehicle,1
12/01/2018 12:00:00 AM,SEDAN,Electric,Person,Passenger Vehicle,125
12/01/2018 12:00:00 AM,SEDAN,Electric,Organisation,Passenger Vehicle,26
12/01/2018 12:00:00 AM,SEDAN,Electric,Person,Rideshare Vehicle,1
12/01/2018 12:00:00 AM,SEDAN,Hybrid,Organisation,Taxi,47
12/01/2018 12:00:00 AM,SEDAN,Hybrid,Organisation,Passenger Vehicle,369
12/01/2018 12:00:00 AM,SEDAN,Hybrid,Person,Passenger Vehicle,1555
12/01/2018 12:00:00 AM,SEDAN,Hybrid,Organisation,Rideshare Vehicle,10
12/01/2018 12:00:00 AM,SEDAN,Hybrid,Person,Personal Share Vehicle,1
12/01/2018 12:00:00 AM,SEDAN,Hybrid,Person,Private Hire Car,3
12/01/2018 12:00:00 AM,SEDAN,Hybrid,Person,Rideshare Vehicle,169
12/01/2018 12:00:00 AM,SEDAN,Hybrid,Person,Taxi,165
12/01/2018 12:00:00 AM,SEDAN,Hybrid,Organisation,Drive Yourself Vehicle,4
12/01/2018 12:00:00 AM,SEDAN,Hybrid,Organisation,Private Hire Car,3
12/01/2018 12:00:00 AM,SEDAN,LPG,Person,Historic,4
12/01/2018 12:00:00 AM,SEDAN,LPG,Organisation,Passenger Vehicle,28
12/01/2018 12:00:00 AM,SEDAN,LPG,Person,Taxi,4
12/01/2018 12:00:00 AM,SEDAN,LPG,Person,Rideshare Vehicle,10
12/01/2018 12:00:00 AM,SEDAN,LPG,Organisation,Taxi,1
12/01/2018 12:00:00 AM,SEDAN,LPG,Person,Private Hire Car,2
12/01/2018 12:00:00 AM,SEDAN,LPG,Person,Passenger Vehicle,266
12/01/2018 12:00:00 AM,SEDAN,Other,Organisation,Passenger Vehicle,8
12/01/2018 12:00:00 AM,SEDAN,Other,Person,Passenger Vehicle,130
12/01/2018 12:00:00 AM,SEDAN,Petrol,Person,Police Vehicle,15
12/01/2018 12:00:00 AM,SEDAN,Petrol,Person,Veteran,6
12/01/2018 12:00:00 AM,SEDAN,Petrol,Organisation,Private Hire Car,4
12/01/2018 12:00:00 AM,SEDAN,Petrol,Person,Goods vehicles up to 4500kg GVM,1
12/01/2018 12:00:00 AM,SEDAN,Petrol,Person,Passenger Vehicle,141539
12/01/2018 12:00:00 AM,SEDAN,Petrol,Organisation,Drive Yourself Vehicle,615
12/01/2018 12:00:00 AM,SEDAN,Petrol,Person,Taxi,19
12/01/2018 12:00:00 AM,SEDAN,Petrol,Organisation,Taxi,9
12/01/2018 12:00:00 AM,SEDAN,Petrol,Organisation,Police Vehicle,57
12/01/2018 12:00:00 AM,SEDAN,Petrol,Person,Rideshare Vehicle,1026
12/01/2018 12:00:00 AM,SEDAN,Petrol,Organisation,Historic,11
12/01/2018 12:00:00 AM,SEDAN,Petrol,Organisation,Rideshare Vehicle,33
12/01/2018 12:00:00 AM,SEDAN,Petrol,Person,Drive Yourself Vehicle,43
12/01/2018 12:00:00 AM,SEDAN,Petrol,Person,Historic,582
12/01/2018 12:00:00 AM,SEDAN,Petrol,Organisation,Passenger Vehicle,7969
12/01/2018 12:00:00 AM,SEDAN,Petrol,Person,Vintage,27
12/01/2018 12:00:00 AM,SEDAN,Petrol,Person,Personal Share Vehicle,1
12/01/2018 12:00:00 AM,SEDAN,Petrol,Person,Private Hire Car,20
12/01/2018 12:00:00 AM,SEDAN,Petrol Or Cng Option,Person,Passenger Vehicle,1
12/01/2018 12:00:00 AM,SEDAN,Petrol Or Lpg Option,Person,Passenger Vehicle,428
12/01/2018 12:00:00 AM,SEDAN,Petrol Or Lpg Option,Person,Historic,3
12/01/2018 12:00:00 AM,SEDAN,Petrol Or Lpg Option,Organisation,Passenger Vehicle,30
12/01/2018 12:00:00 AM,SEDAN,Petrol Or Lpg Option,Organisation,Private Hire Car,1
12/01/2018 12:00:00 AM,SEDAN,Petrol Or Lpg Option,Organisation,Taxi,2
12/01/2018 12:00:00 AM,SEDAN,Petrol Or Lpg Option,Person,Rideshare Vehicle,4
12/01/2018 12:00:00 AM,SEDAN,Plug-in Hybrid Electric,Person,Passenger Vehicle,3
12/01/2018 12:00:00 AM,SKEL,Diesel,Person,Goods vehicles over 4500kg GVM,1
12/01/2018 12:00:00 AM,SKEL,Diesel,Organisation,Goods vehicles over 4500kg GVM,1
12/01/2018 12:00:00 AM,SKEL TRAILER,,Person,Trailer,3
12/01/2018 12:00:00 AM,SKEL TRAILER,,Organisation,Trailer,10
12/01/2018 12:00:00 AM,SKID STEER,Diesel,Organisation,Goods vehicles over 4500kg GVM,1
12/01/2018 12:00:00 AM,STATION WAGON,CNG,Person,Passenger Vehicle,1
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Organisation,Police Vehicle,10
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Person,Private Hire Car,4
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Organisation,Private Hire Car,2
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Person,Goods vehicles up to 4500kg GVM,8
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Organisation,Drive Yourself Vehicle,8
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Organisation,Rideshare Vehicle,7
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Person,Drive Yourself Vehicle,1
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Person,Police Vehicle,2
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Person,Passenger Vehicle,19426
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Organisation,Passenger Vehicle,2681
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Person,Taxi,1
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Person,Rideshare Vehicle,69
12/01/2018 12:00:00 AM,STATION WAGON,Diesel,Person,Historic,2
12/01/2018 12:00:00 AM,STATION WAGON,Diesel Or Lpg Option,Person,Passenger Vehicle,5
12/01/2018 12:00:00 AM,STATION WAGON,Electric,Organisation,Passenger Vehicle,1
12/01/2018 12:00:00 AM,STATION WAGON,Electric,Person,Passenger Vehicle,4
12/01/2018 12:00:00 AM,STATION WAGON,Hybrid,Person,Taxi,11
12/01/2018 12:00:00 AM,STATION WAGON,Hybrid,Person,Passenger Vehicle,264
12/01/2018 12:00:00 AM,STATION WAGON,Hybrid,Organisation,Passenger Vehicle,59
12/01/2018 12:00:00 AM,STATION WAGON,Hybrid,Person,Rideshare Vehicle,7
12/01/2018 12:00:00 AM,STATION WAGON,Hybrid,Organisation,Taxi,1
12/01/2018 12:00:00 AM,STATION WAGON,LPG,Organisation,Passenger Vehicle,10
12/01/2018 12:00:00 AM,STATION WAGON,LPG,Person,Passenger Vehicle,193
12/01/2018 12:00:00 AM,STATION WAGON,LPG,Person,Taxi,2
12/01/2018 12:00:00 AM,STATION WAGON,Other,Person,Passenger Vehicle,6
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Person,Passenger Vehicle,54777
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Person,Police Vehicle,6
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Organisation,Vintage,1
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Person,Personal Share Vehicle,2
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Person,Private Hire Car,4
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Organisation,Passenger Vehicle,4430
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Organisation,Undertaker's,4
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Person,Vintage,2
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Person,Goods vehicles up to 4500kg GVM,2
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Person,Rideshare Vehicle,268
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Organisation,Police Vehicle,30
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Person,Historic,19
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Organisation,Rideshare Vehicle,62
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Person,Veteran,1
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Person,Taxi,7
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Person,Drive Yourself Vehicle,15
12/01/2018 12:00:00 AM,STATION WAGON,Petrol,Organisation,Drive Yourself Vehicle,146
12/01/2018 12:00:00 AM,STATION WAGON,Petrol Or Lpg Option,Person,Historic,1
12/01/2018 12:00:00 AM,STATION WAGON,Petrol Or Lpg Option,Organisation,Passenger Vehicle,21
12/01/2018 12:00:00 AM,STATION WAGON,Petrol Or Lpg Option,Person,Passenger Vehicle,411
12/01/2018 12:00:00 AM,STATION WAGON,Plug-in Hybrid Electric,Person,Drive Yourself Vehicle,2
12/01/2018 12:00:00 AM,STATION WAGON,Plug-in Hybrid Electric,Organisation,Passenger Vehicle,18
12/01/2018 12:00:00 AM,STATION WAGON,Plug-in Hybrid Electric,Person,Passenger Vehicle,31
12/01/2018 12:00:00 AM,STATION WAGON,Plug-in Hybrid Electric,Organisation,Drive Yourself Vehicle,7
12/01/2018 12:00:00 AM,STATION WAGON,Solar,Person,Passenger Vehicle,2
12/01/2018 12:00:00 AM,STOCK CRATE,,Person,Trailer,1
12/01/2018 12:00:00 AM,TANKER,Diesel,Organisation,Goods vehicles over 4500kg GVM,50
12/01/2018 12:00:00 AM,TANKER,Diesel,Organisation,Fire Fighting,3
12/01/2018 12:00:00 AM,TANKER,Diesel,Organisation,Passenger Vehicle,1
12/01/2018 12:00:00 AM,TANKER,Diesel,Person,Goods vehicles over 4500kg GVM,7
12/01/2018 12:00:00 AM,TANKER,LPG,Organisation,Goods vehicles over 4500kg GVM,1
12/01/2018 12:00:00 AM,TANKER,Petrol,Organisation,Goods vehicles over 4500kg GVM,1
12/01/2018 12:00:00 AM,TANKER,,Organisation,Trailer,3
12/01/2018 12:00:00 AM,TIPPER,Diesel,Organisation,Goods vehicles over 4500kg GVM,355
12/01/2018 12:00:00 AM,TIPPER,Diesel,Organisation,Goods vehicles up to 4500kg GVM,1
12/01/2018 12:00:00 AM,TIPPER,Diesel,Person,Passenger Vehicle,12
12/01/2018 12:00:00 AM,TIPPER,Diesel,Organisation,Passenger Vehicle,12
12/01/2018 12:00:00 AM,TIPPER,Diesel,Person,Goods vehicles over 4500kg GVM,170
12/01/2018 12:00:00 AM,TIPPER,Petrol,Person,Goods vehicles over 4500kg GVM,2
12/01/2018 12:00:00 AM,TIPPER,Petrol,Organisation,Goods vehicles over 4500kg GVM,7
12/01/2018 12:00:00 AM,TIPPER,,Organisation,Trailer,111
12/01/2018 12:00:00 AM,TIPPER,,Person,Trailer,52
12/01/2018 12:00:00 AM,TOW TRUCK,Diesel,Organisation,Break Down Vehicle,1
12/01/2018 12:00:00 AM,TOW TRUCK,Diesel,Person,Goods vehicles over 4500kg GVM,2
12/01/2018 12:00:00 AM,TOW TRUCK,LPG,Organisation,Passenger Vehicle,1
12/01/2018 12:00:00 AM,TRACTOR (HEAVY),Diesel,Organisation,Goods vehicles over 4500kg GVM,14
12/01/2018 12:00:00 AM,TRACTOR (HEAVY),Diesel,Person,Miscellaneous,1
12/01/2018 12:00:00 AM,TRACTOR (HEAVY),Diesel,Organisation,Miscellaneous,10
12/01/2018 12:00:00 AM,TRACTOR (HEAVY),Diesel,Person,Primary Producer Tractor,1
12/01/2018 12:00:00 AM,TRAILED MOBILE HOME,,Organisation,Trailer,1
12/01/2018 12:00:00 AM,TRAILED MOBILE HOME,,Person,Trailer,1
12/01/2018 12:00:00 AM,VAN,Diesel,Organisation,Goods vehicles up to 4500kg GVM,1553
12/01/2018 12:00:00 AM,VAN,Diesel,Person,Goods vehicles up to 4500kg GVM,1390
12/01/2018 12:00:00 AM,VAN,Diesel,Organisation,Fire Fighting,2
12/01/2018 12:00:00 AM,VAN,Diesel,Organisation,Drive Yourself Vehicle,2
12/01/2018 12:00:00 AM,VAN,Diesel,Person,Ambulance,1
12/01/2018 12:00:00 AM,VAN,Diesel,Organisation,Personal Share Vehicle,1
12/01/2018 12:00:00 AM,VAN,Diesel,Person,Fire Fighting,1
12/01/2018 12:00:00 AM,VAN,Diesel,Organisation,Ambulance,4
12/01/2018 12:00:00 AM,VAN,Diesel,Person,Passenger Vehicle,8
12/01/2018 12:00:00 AM,VAN,Diesel,Organisation,Police Vehicle,11
12/01/2018 12:00:00 AM,VAN,Diesel,Person,Police Vehicle,1
12/01/2018 12:00:00 AM,VAN,Diesel Or Lpg Option,Person,Goods vehicles up to 4500kg GVM,1
12/01/2018 12:00:00 AM,VAN,LPG,Organisation,Goods vehicles up to 4500kg GVM,1
12/01/2018 12:00:00 AM,VAN,LPG,Person,Goods vehicles up to 4500kg GVM,9
12/01/2018 12:00:00 AM,VAN,Petrol,Person,Passenger Vehicle,3
12/01/2018 12:00:00 AM,VAN,Petrol,Person,Vintage,1
12/01/2018 12:00:00 AM,VAN,Petrol,Person,Fire Fighting,1
12/01/2018 12:00:00 AM,VAN,Petrol,Person,Veteran,1
12/01/2018 12:00:00 AM,VAN,Petrol,Person,Goods vehicles up to 4500kg GVM,1401
12/01/2018 12:00:00 AM,VAN,Petrol,Organisation,Goods vehicles up to 4500kg GVM,778
12/01/2018 12:00:00 AM,VAN,Petrol,Person,Historic,9
12/01/2018 12:00:00 AM,VAN,Petrol Or Lpg Option,Person,Goods vehicles up to 4500kg GVM,81
12/01/2018 12:00:00 AM,VAN,Petrol Or Lpg Option,Organisation,Goods vehicles up to 4500kg GVM,27
12/01/2018 12:00:00 AM,ZZ - OTHER BODY TYPE,,Organisation,Trailer,1
01/01/2019 12:00:00 AM,AMBULANCE,Diesel,Organisation,Ambulance,30
01/01/2019 12:00:00 AM,AMBULANCE,Diesel,Person,Ambulance,2
01/01/2019 12:00:00 AM,AMBULANCE,Diesel,Organisation,Goods vehicles up to 4500kg GVM,1
01/01/2019 12:00:00 AM,AMBULANCE,Petrol,Person,Historic,1
01/01/2019 12:00:00 AM,ARMOURED VEHICLE,Diesel,Organisation,Police Vehicle,5
01/01/2019 12:00:00 AM,ARMOURED VEHICLE,Diesel,Organisation,Goods vehicles over 4500kg GVM,5
01/01/2019 12:00:00 AM,ARMOURED VEHICLE,Diesel,Organisation,Passenger Vehicle,1
01/01/2019 12:00:00 AM,ARMOURED VEHICLE,Petrol,Organisation,Passenger Vehicle,1
01/01/2019 12:00:00 AM,ARTICULATED BUS,Diesel,Organisation,Bus or tourist vehicle Seating 17 or more (including Driver),45
01/01/2019 12:00:00 AM,BACKHOE,Diesel,Organisation,Miscellaneous,15
01/01/2019 12:00:00 AM,BACKHOE,Diesel,Organisation,Goods vehicles over 4500kg GVM,5
01/01/2019 12:00:00 AM,BACKHOE,Diesel,Person,Goods vehicles over 4500kg GVM,1
01/01/2019 12:00:00 AM,BACKHOE,Diesel,Person,Miscellaneous,1
01/01/2019 12:00:00 AM,BIKE TRAILER,,Person,Trailer,285
01/01/2019 12:00:00 AM,BIKE TRAILER,,Organisation,Trailer,17
