stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding
3005,,National Convention Centre Constitution Av,-35.2851,149.134189,,,0,0
3006,,CIT Reid Constitution Av,-35.28677,149.137069,,,0,0
3007,,Constitution Av opp Anzac Park West,-35.288212,149.139444,,,0,0
3008,,Constitution Av opp Anzac Park East,-35.29028,149.142899,,,0,0
3009,,Constitution Av after Creswell St,-35.291834,149.145516,,,0,0
3011,,Russell Offices Russell Dr,-35.297298,149.150267,,,0,0
3012,,Edmund Barton Building Kings Av,-35.304286,149.134813,,,0,0
3017,,John James Hospital Denison St,-35.318962,149.094094,,,0,0
3018,,Denison St after Napier Cl,-35.32186,149.094042,,,0,0
3019,,The Woden School Denison St,-35.32603,149.091969,,,0,0
3020,,Denison St opp The Woden School,-35.325909,149.091861,,,0,0
3021,,Denison St after King St,-35.322186,149.093885,,,0,0
3022,,Royal Australian Mint Denison St,-35.318826,149.093972,,,0,0
3025,,Carruthers St opp Groom St,-35.326753,149.089967,,,0,0
3028,,Kings Av before King Edward Tce,-35.303456,149.13614,,,0,0
3029,,Russell Dr opp Russell Offices,-35.29713,149.149903,,,0,0
3031,,Constitution Av after Russell Dr,-35.29178,149.145157,,,0,0
3032,,Anzac Park East Constitution Av,-35.290291,149.142609,,,0,0
3033,,Constitution Av after Anzac Park West,-35.28809,149.138939,,,0,0
3034,,Constitution Av opp CIT Reid,-35.286351,149.135991,,,0,0
3035,,Constitution Av opp National Convention Centre,-35.28486,149.13351,,,0,0
3036,,London Cct after Edinburgh Av,-35.282699,149.125554,,,0,0
3037,,London Cct opp City Police Station,-35.280645,149.125992,,,0,0
3042,,City West Alinga St,-35.278251,149.127036,,,0,0
3044,,Narrabundah Terminus Matina St,-35.331589,149.158968,,,0,0
3047,,Marcus Clarke St after Farrell Pl,-35.281334,149.124016,,,0,0
3051,,Ainslie Av after Cooyong St,-35.278721,149.136529,,,0,0
3052,,Canberra Centre,-35.279421,149.135019,,,0,0
3053,,Ainslie Av after Currong St,-35.278104,149.138127,,,0,0
3054,,Ainslie Av after Doonkuna St,-35.278548,149.138262,,,0,0
3055,,Ainslie Av after Elimatta St,-35.277059,149.140781,,,0,0
3056,,Ainslie Av before Elimatta St,-35.277577,149.140757,,,0,0
3060,,General Bridges Dr before Gallipoli Rd,-35.295156,149.166573,,,0,0
3061,,General Bridges Dr after Harrison Rd,-35.295108,149.166842,,,0,0
3062,,Robert Campbell Rd opp Miles Rd,-35.296523,149.168646,,,0,0
3063,,Robert Campbell Rd before Wilton Rd,-35.295992,149.169115,,,0,0
3064,,Robert Campbell Rd before Parnell Rd,-35.297811,149.167099,,,0,0
3065,,Parnell St opp Combes Rd,-35.299016,149.165864,,,0,0
3066,,Parnell St before Plant Rd,-35.299781,149.165019,,,0,0
3067,,Parnell St after Plant Rd,-35.300218,149.164438,,,0,0
3068,,Morrison Cct before Bruche Rd,-35.30203,149.163516,,,0,0
3069,,Morrison Cct after Bruche Rd,-35.301419,149.162591,,,0,0
3070,,Russell Dr after Morshead Dr,-35.300714,149.150943,,,0,0
3071,,Russell Dr before Kelliher Dr,-35.301408,149.151472,,,0,0
3072,,Russell Dr before Kings Av,-35.298779,149.150857,,,0,0
3073,,Russell Dr before Vivian Bullwinkel Way,-35.298741,149.151106,,,0,0
3074,,Blamey Cr before Watt St,-35.291778,149.149495,,,0,0
3075,,Blamey Cr before Vasey Cr,-35.291834,149.149888,,,0,0
3076,,Blamey Cr opp Chauvel St,-35.290635,149.152764,,,0,0
3077,,Blamey Cr after Chauvel St,-35.290421,149.152987,,,0,0
3078,,Campbell PS Chauvel St,-35.290636,149.155031,,,0,0
3079,,Chauvel St opp Campbell PS,-35.290934,149.155387,,,0,0
3080,,Vasey Cr opp 100,-35.289366,149.158089,,,0,0
3081,,100 Vasey Cr,-35.289438,149.158165,,,0,0
3082,,White St after Vasey Cr,-35.286985,149.157936,,,0,0
3083,,Vasey Cr after White St,-35.287827,149.158554,,,0,0
3084,,St Thomas More's PS White St,-35.286987,149.155453,,,0,0
3085,,White St before 2nd Glossop Cr,-35.286454,149.156599,,,0,0
3086,,Campbell Shops White St,-35.288538,149.153701,,,0,0
3087,,White St before 1st Glossop Cr,-35.287384,149.155054,,,0,0
3088,,Blamey Cr opp Edmondson St,-35.286949,149.152245,,,0,0
3089,,White St opp Campbell Shops,-35.288476,149.153582,,,0,0
3090,,Blamey Cr before Creswell St,-35.285634,149.14831,,,0,0
3091,,Blamey Cr before Edmondson St,-35.286234,149.151253,,,0,0
3092,,Currong St after Anzac Park West,-35.284318,149.143795,,,0,0
3093,,Blamey Cr after Creswell St,-35.285511,149.148117,,,0,0
3094,,Euree St before Elimatta St,-35.282051,149.142387,,,0,0
3095,,Currong St before Anzac Park West,-35.284329,149.143971,,,0,0
3096,,Gooreen St after Coranderrk St,-35.278631,149.142558,,,0,0
3097,,Euree St after Elimatta St,-35.282014,149.142569,,,0,0
3098,,Boldrewood St after Barry Dr,-35.271943,149.119452,,,0,0
3099,,Gooreen St after Allambee St,-35.278386,149.142543,,,0,0
3100,,Boldrewood St after Froggatt St,-35.270968,149.117849,,,0,0
3101,,Boldrewood St before Barry Dr,-35.272365,149.120285,,,0,0
3102,,Boldrewood St after Ridley St,-35.269943,149.116101,,,0,0
3103,,Boldrewood St before Froggatt St,-35.270709,149.117579,,,0,0
3104,,Boldrewood St before David St,-35.268954,149.114847,,,0,0
3105,,Boldrewood St before Spencer St,-35.269496,149.115556,,,0,0
3106,,Miller St after Hobbs St,-35.266756,149.113995,,,0,0
3107,,Miller St after Syme Cr,-35.267055,149.114068,,,0,0
3108,,Miller St at Cockle St,-35.264695,149.114329,,,0,0
3109,,Miller St before Faunce Cr,-35.264157,149.114538,,,0,0
3110,,Miller St before Hack St,-35.260928,149.114941,,,0,0
3111,,Miller St opp Hack St,-35.26072,149.115091,,,0,0
3112,,Miller St after Quandong St,-35.257307,149.115522,,,0,0
3113,,Miller St before Banksia St,-35.256979,149.115695,,,0,0
3114,,Miller St after Nardoo Cr,-35.253416,149.116123,,,0,0
3115,,Miller St after Scrivener St,-35.253724,149.116079,,,0,0
3116,,Miller St after Merrit Pl,-35.251058,149.118188,,,0,0
3117,,Miller St after Swainsona St,-35.250688,149.118947,,,0,0
3118,,Miller St before Wattle St,-35.249642,149.120453,,,0,0
3119,,Mackennal St before Wattle St,-35.248962,149.121741,,,0,0
3120,,Mackennal St before Earle St,-35.247823,149.122514,,,0,0
3121,,Mackennal St at Earle St,-35.24709,149.122761,,,0,0
3122,,Mackennal St before Archibald St,-35.245762,149.122858,,,0,0
3123,,Mackennal St after Archibald St,-35.245427,149.123051,,,0,0
3124,,Archibald St opp Ashton St,-35.245087,149.125022,,,0,0
3125,,Archibald St after Ashton St,-35.245155,149.124641,,,0,0
3126,,Archibald St before Mouat St,-35.245304,149.126498,,,0,0
3127,,Archibald St before Ashton St,-35.245333,149.126059,,,0,0
3128,,North Lyneham Shops Cossington Smith Cr,-35.241162,149.124282,,,0,0
3129,,Cossington Smith Cr before Fairweather Cct,-35.239918,149.121775,,,0,0
3130,,Cossington Smith Cr after Piguenit Cl,-35.236852,149.123986,,,0,0
3132,,Dickson Shops Cowper St,-35.250482,149.140589,,,0,0
3137,,Torrens St after Girrahween St,-35.26996,149.134598,,,0,0
3139,,Torrens St before Ipima St,-35.267979,149.134919,,,0,0
3140,,Torrens St after Henty St,-35.269882,149.134733,,,0,0
3141,,Ipima St after Torrens St,-35.266346,149.136068,,,0,0
3142,,Torrens St after Ipima St,-35.267573,149.13509,,,0,0
3143,,Cowper St after Limestone Av,-35.265386,149.13851,,,0,0
3144,,Cowper St opp All Saints Church,-35.265169,149.139266,,,0,0
3145,,Cowper St after 1st Bonney St,-35.264373,149.140879,,,0,0
3146,,Cowper St after Cox St,-35.263631,149.141568,,,0,0
3147,,Cowper St before Wakefield Av,-35.262013,149.141816,,,0,0
3148,,Cowper St at Wakefield Av,-35.261475,149.141977,,,0,0
3149,,Cowper St at 2nd Bonney St,-35.259595,149.141475,,,0,0
3150,,Cowper St before Suttor St,-35.259824,149.14181,,,0,0
3159,,Cowper St after Sherbrooke St,-35.257815,149.140126,,,0,0
3161,,Cowper St after Hope St,-35.254402,149.138945,,,0,0
3162,,Cowper St before Hope St,-35.254175,149.139078,,,0,0
3163,,Cowper St opp Daramalan College,-35.252617,149.139492,,,0,0
3164,,Cowper St opp Dickson Shops,-35.250227,149.140842,,,0,0
3165,,Windeyer St after Phillip Av,-35.241324,149.150794,,,0,0
3166,,Windeyer St opp Watson Shops,-35.239291,149.153783,,,0,0
3167,,Watson Shops Windeyer St,-35.239161,149.153594,,,0,0
3168,,Knox St at 2nd Higinbotham St,-35.239906,149.155945,,,0,0
3169,,Knox St after 1st Irvine St,-35.239514,149.155714,,,0,0
3170,,Knox St after 1st Higinbotham St,-35.242584,149.158686,,,0,0
3171,,Knox St after 2nd Irvine St,-35.242297,149.158503,,,0,0
3172,,Antill St opp Knox St,-35.242908,149.161223,,,0,0
3173,,Antill St after Knox St,-35.242768,149.161221,,,0,0
3174,,Antill St before Fison St,-35.241196,149.163368,,,0,0
3175,,Antill St opp Fison St,-35.241028,149.163382,,,0,0
3176,,Antill St opp Old Watson Terminus,-35.239647,149.165262,,,0,0
3177,,Old Watson Terminus Antill St,-35.239565,149.165225,,,0,0
3178,,Antill St before Negus St,-35.232078,149.166653,,,0,0
3179,,Antill St after Negus Cr,-35.232068,149.166568,,,0,0
3184,,Lyneham PS Brigalow St,-35.251267,149.125213,,,0,0
3185,,Hovea St after Macarthur Av,-35.259066,149.123703,,,0,0
3186,,Hovea St before Boronia Dr,-35.258258,149.123924,,,0,0
3187,,Scrivener St before Brigalow St,-35.255898,149.121969,,,0,0
3188,,Scrivener St after Karri St,-35.256129,149.122642,,,0,0
3189,,Brigalow St after Scrivener St,-35.254284,149.121414,,,0,0
3190,,Brigalow St before Scrivener St,-35.254883,149.121087,,,0,0
3195,,Antill St after Phillip Av,-35.246416,149.155931,,,0,0
3196,,Antill St before Phillip Av,-35.246427,149.156307,,,0,0
3197,,Madigan St after Antill St,-35.244645,149.160068,,,0,0
3198,,Madigan St before Antill St,-35.244689,149.159894,,,0,0
3199,,Madigan St opp Hackett Shops,-35.247096,149.162957,,,0,0
3200,,Hackett Shops Madigan St,-35.248046,149.163186,,,0,0
3201,,Madigan St opp Blue Gum PS,-35.249779,149.16408,,,0,0
3202,,Blue Gum PS Madigan St,-35.249874,149.163872,,,0,0
3203,,Madigan St before Mackenzie St,-35.25202,149.162279,,,0,0
3204,,Madigan St opp Mackenzie St,-35.25174,149.162547,,,0,0
3205,,Phillip Av opp Madigan St,-35.252667,149.159123,,,0,0
3206,,Phillip Av before Madigan St,-35.252836,149.159634,,,0,0
3207,,Phillip Av before Majura Av,-35.251424,149.156883,,,0,0
3208,,Phillip Av after Stott St,-35.251153,149.156741,,,0,0
3209,,Officer Cr after Salomons Pl,-35.251668,149.154608,,,0,0
3210,,Officer Cr before Majura Av,-35.251411,149.154301,,,0,0
3211,,Officer Cr after Agnew St,-35.253622,149.154742,,,0,0
3212,,Officer Cr after 2nd Hannan Cr,-35.253737,149.154445,,,0,0
3213,,Officer Cr before Gillen St,-35.255061,149.15287,,,0,0
3214,,Officer Cr opp Gillen St,-35.2549,149.152876,,,0,0
3215,,Officer Cr after Hawdon St,-35.256833,149.149891,,,0,0
3216,,Officer Cr after Beeby St,-35.256821,149.149623,,,0,0
3217,,Officer Cr before Tyson St,-35.258791,149.147878,,,0,0
3218,,Officer Cr before Davenport St,-35.258487,149.147839,,,0,0
3219,,Ebden St after 2nd Hoddle Gdns,-35.261354,149.147449,,,0,0
3220,,Ebden St after Wakefield Av,-35.261568,149.147273,,,0,0
3221,,O'Connell St opp Ainslie Shops,-35.262491,149.145898,,,0,0
3222,,Ainslie Shops O'Connell St,-35.26231,149.145757,,,0,0
3223,,Cox St before Campbell St,-35.263592,149.143947,,,0,0
3224,,Campbell St before Cox St,-35.263771,149.143528,,,0,0
3225,,Campbell St after Foveaux St,-35.265718,149.143343,,,0,0
3226,,Campbell St before Foveaux St,-35.265512,149.143242,,,0,0
3227,,Campbell St after 2nd Baker Gdns,-35.268477,149.144416,,,0,0
3228,,Campbell St after Leslie St,-35.268758,149.144453,,,0,0
3229,,Campbell St before Chisholm St,-35.271144,149.145964,,,0,0
3230,,Chisholm St after Paterson St,-35.271756,149.145537,,,0,0
3231,,Chisholm St after Howe Cr,-35.272643,149.143544,,,0,0
3232,,Chisholm St after Lister Cr,-35.272482,149.143697,,,0,0
3233,,Gooreen St after Donaldson St,-35.274395,149.140234,,,0,0
3234,,Gooreen St after Chapman St,-35.274651,149.140258,,,0,0
3235,,Gooreen St after Batman St,-35.276275,149.141326,,,0,0
3236,,Gooreen St before Batman St,-35.276208,149.141162,,,0,0
3237,,Melba St at Blacket St,-35.24731,149.142356,,,0,0
3238,,Melba St at Allport St,-35.247712,149.14242,,,0,0
3239,,Melba St after Legge St,-35.245492,149.142635,,,0,0
3240,,Melba St after Bradfield St,-35.24492,149.142878,,,0,0
3241,,Melba St after Atherton St,-35.243709,149.142941,,,0,0
3242,,Melba St after Bradfield St,-35.243787,149.14306,,,0,0
3243,,Bradfield St opp Frencham St,-35.24344,149.145499,,,0,0
3244,,Bradfield St after Frencham St,-35.243437,149.144497,,,0,0
3245,,Bradfield St before Nicholas St,-35.242508,149.14792,,,0,0
3246,,Bradfield St after Burn St,-35.242366,149.148285,,,0,0
3248,,Majura PS Knox St,-35.23798,149.153647,,,0,0
3249,,Knox St after 1st A'Beckett St,-35.237187,149.152321,,,0,0
3250,,Knox St opp 1st A'Beckett St,-35.234706,149.151706,,,0,0
3251,,Knox St after 2nd A'Beckett St,-35.234956,149.151576,,,0,0
3252,,Knox St before Piddington St,-35.232521,149.153198,,,0,0
3253,,Knox St after Molesworth St,-35.232348,149.153228,,,0,0
3258,,National Library King Edward Tce,-35.297957,149.129267,,,0,0
3259,,The Treasury Building King Edward Tce,-35.297867,149.128904,,,0,0
3260,,John Gorton Building Parkes Pl,-35.301184,149.133879,,,0,0
3261,,Parkes Pl opp John Gorton Building,-35.301181,149.133731,,,0,0
3262,,National Cct before Canberra Av,-35.314057,149.130378,,,0,0
3263,,National Cct opp Fitzroy St,-35.313804,149.130568,,,0,0
3270,,Monaro Cr before Flinders Way,-35.329658,149.128186,,,0,0
3271,,Monaro Cr after Flinders Way,-35.329126,149.128066,,,0,0
3272,,Canberra Senior Grammar School Golden Gr,-35.331576,149.128813,,,0,0
3273,,Golden Gr opp Canberra Senior Grammar School,-35.331882,149.128542,,,0,0
3274,,Golden Gr after Friendship St,-35.334904,149.125687,,,0,0
3275,,Golden Gr opp Alexander St,-35.334292,149.126241,,,0,0
3276,,Golden Gr before Friendship St,-35.336661,149.125743,,,0,0
3277,,Golden Gr before Quiros St,-35.336672,149.125852,,,0,0
3278,,Golden Gr after La Perouse St,-35.338756,149.126469,,,0,0
3279,,Golden Gr before La Perouse St,-35.338292,149.126307,,,0,0
3280,,La Perouse St before Cygnet Cr,-35.340634,149.129512,,,0,0
3281,,La Perouse St after Golden Gr,-35.339791,149.127017,,,0,0
3282,,La Perouse St before Red Hill Shops,-35.340621,149.132225,,,0,0
3283,,La Perouse St before Nuyts St,-35.340313,149.12873,,,0,0
3284,,La Perouse St before Dalrymple St,-35.33812,149.135785,,,0,0
3285,,La Perouse St opp Red Hill Shops,-35.340646,149.131012,,,0,0
3286,,Carnegie Cr after Finniss Cr,-35.337017,149.136597,,,0,0
3287,,Red Hill School La Perouse St,-35.339816,149.134013,,,0,0
3288,,Carnegie Cr after Scott St,-35.336901,149.140662,,,0,0
3289,,La Perouse St before Carnegie Cr,-35.338255,149.135671,,,0,0
3290,,Caley Cr before Sprent St,-35.33753,149.143658,,,0,0
3291,,Carnegie Cr after La Perouse St,-35.336948,149.136732,,,0,0
3292,,Caley Cr after Goyder St,-35.339461,149.145341,,,0,0
3293,,Carnegie Cr before Caley Cr,-35.336688,149.14082,,,0,0
3294,,Captain Cook Cr before Barrallier St,-35.32578,149.135261,,,0,0
3295,,Caley Cr after Sprent St,-35.337652,149.143892,,,0,0
3296,,Bremer St before Hodgkinson St,-35.329003,149.134687,,,0,0
3297,,Caley Cr before Goyder St,-35.339475,149.145476,,,0,0
3299,,Captain Cook Cr before Austin St,-35.326877,149.135214,,,0,0
3301,,Bremer St before Captain Cook Cr,-35.328977,149.134429,,,0,0
3318,,Canberra Railway Station,-35.319524,149.148638,,,0,0
3319,,Fred Daly Av after John Gorton Dr,-35.318909,149.038165,,,0,0
3321,,Wentworth Av opp Canberra Railway Stn,-35.319226,149.146794,,,0,0
3322,,Collie St after Wollongong St,-35.326815,149.179726,,,0,0
3323,,Albany St before Townsville St,-35.327073,149.181764,,,0,0
3329,,Fred Daly Av before John Gorton Dr,-35.319287,149.038078,,,0,0
3331,,Fred Daly Av after Yorston St,-35.313407,149.04256,,,0,0
3332,,Fred Daly Av before Buttfield St,-35.313765,149.04284,,,0,0
3345,,Aspinall St opp Watson Terminus,-35.230039,149.162081,,,0,0
3346,,Wattle St after Dyson St,-35.250488,149.122762,,,0,0
3347,,Brigalow St opp Lyneham Shops,-35.251412,149.124469,,,0,0
3351,,Milne Bay Rd after General Bridges Rd,-35.294172,149.162296,,,0,0
3352,,Tobruk Rd before Gallipoli Rd,-35.293787,149.164322,,,0,0
3353,,Canberra Airport,-35.307607,149.189463,,,0,0
3356,,Legislative Assembly London Cct,-35.281324,149.131463,,,0,0
3360,,Canberra Railway Stn Wentworth Av,-35.319203,149.147373,,,0,0
3369,,Cowper St before Majura Av,-35.25682,149.139672,,,0,0
3377,,Wattle St before Miller St,-35.249699,149.121427,,,0,0
3378,,Brigalow St before Lyneham Shops,-35.252174,149.123329,,,0,0
3379,,Brigalow St after Lyneham Shops,-35.252172,149.12348,,,0,0
3382,,Ellenborough St before Cossington Smith St,-35.237517,149.125283,,,0,0
3383,,Ellenborough St opp Cossington Smith St,-35.23766,149.125514,,,0,0
3384,,Watson Terminus Aspinall St,-35.2302,149.16192,,,0,0
3385,,Fawkner St before Elouera St,-35.273182,149.135524,,,0,0
3386,,Fawkner St after Elouera St,-35.272622,149.135555,,,0,0
3387,,Fawkner St after Girrahween St,-35.27147,149.135821,,,0,0
3388,,Fawkner St before Girrahween St,-35.271517,149.135701,,,0,0
3389,,Doonkuna St after Donaldson St,-35.275804,149.13734,,,0,0
3390,,Doonkuna St before Donaldson St,-35.275786,149.137212,,,0,0
3391,,Knox St after Dickinson St,-35.237021,149.152391,,,0,0
3401,,City Interchange Plt 10,-35.279369,149.130579,,https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf,0,0
3402,,City Interchange Plt 11,-35.279291,149.130434,,https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf,0,0
3403,,Braybrooke St before Battye St,-35.2447,149.0997,,,0,0
3404,,City Interchange Plt 12,-35.278735,149.130509,,https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf,0,0
3406,,City Interchange Plt 3,-35.278507,149.1297,,https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf,0,0
3407,,Braybrooke St after Battye St,-35.2443,149.099799,,,0,0
3409,,City Interchange Plt 4,-35.278449,149.130382,,https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf,0,0
3410,,City Interchange Plt 6,-35.277767,149.130619,,https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf,0,0
3413,,City Interchange Plt 8,-35.278333,149.13071,,https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf,0,0
3418,,City Interchange Plt 2,-35.278255,149.128729,,,0,0
3419,,City Interchange Plt 1,-35.278322,149.12815,,,0,0
3420,,City Interchange Plt 9,-35.279067,149.130611,,,0,0
3424,,Milne Bay Rd before Tobruk Rd,-35.292651,149.163207,,,0,0
3427,,Aspinall St opp Roma Mitchell Cr,-35.231061,149.155411,,,0,0
3428,,Aspinall St after Roma Mitchell Cr,-35.231117,149.155275,,,0,0
3429,,Aspinall St opp Mary Kitson St,-35.230562,149.157569,,,0,0
3430,,Aspinall St after Mary Kitson St,-35.230573,149.157742,,,0,0
3431,,McCaughey St after Barry Dr,-35.27281,149.122367,,,0,0
3434,,Ginninderra Dr before Lance Hill Av,-35.199578,149.018662,,,0,0
3437,,Archall St after Cashion Ct,-35.202045,149.015658,,,0,0
3438,,Archdall St before Jonsson Ct,-35.202291,149.015919,,,0,0
3441,,CISAC College St,-35.242914,149.074506,,,0,0
3442,,College St opp CISAC,-35.243081,149.075035,,,0,0
3443,,Lance Hill Av after Santry Pl,-35.196799,149.021797,,,0,0
3444,,Lance Hill Av before Fairlight St,-35.195212,149.020259,,,0,0
3459,,Watkin St after Thynne St,-35.244963,149.095487,,,0,0
3460,,Watkin St after Battye St,-35.245447,149.095273,,,0,0
3467,,Brindabella Business Park Molonglo Dr,-35.315141,149.190314,,,0,0
3469,,8 Brindabella Cct,-35.313168,149.190282,,,0,0
3473,,War Memorial Fairbairn Av,-35.282613,149.150038,,,0,0
3474,,Fairbairn Av opp War Memorial,-35.282709,149.148732,,,0,0
3475,,Aspinall St after Zelling St,-35.229219,149.164793,,,0,0
3476,,Aspinall St after Antill St,-35.229092,149.165467,,,0,0
3486,,Liversidge St before Ellery Cr,-35.282188,149.120969,,,0,0
3487,,Liversidge St after Ellery Cr,-35.282472,149.120889,,,0,0
4005,,Haydon Dr opp Radford College,-35.24282,149.090759,,,0,0
4006,,Radford College College St,-35.242521,149.088549,,,0,0
4007,,Haydon Dr after University Dr,-35.237503,149.090784,,,0,0
4008,,Haydon Dr opp University Dr,-35.237834,149.090972,,,0,0
4009,,Baldwin Dr after Ginninderra Dr,-35.231821,149.092884,,,0,0
4010,,Baldwin Dr before Ginninderra Dr,-35.231787,149.093048,,,0,0
4011,,Maribyrnong Av after Baldwin Dr,-35.229859,149.096648,,,0,0
4012,,Baldwin Dr after 2nd Maribyrnong Av,-35.230009,149.094546,,,0,0
4013,,Maribyrnong Av before Baldwin Dr,-35.230176,149.096721,,,0,0
4014,,Maribyrnong Av after 1st Diamantina Cr,-35.231762,149.099064,,,0,0
4015,,Maribyrnong Av before 2nd Alberga St,-35.232132,149.0994,,,0,0
4016,,Maribyrnong Av opp Gwydir Square,-35.233508,149.102866,,,0,0
4017,,Gwydir Square Maribyrnong Av,-35.233648,149.10273,,,0,0
4018,,Maribyrnong Av opp Daintree Cr,-35.232415,149.107894,,,0,0
4019,,Maribyrnong Av after Daintree Cr,-35.232568,149.107775,,,0,0
4020,,Maribyrnong Av before Wakool Cct,-35.231195,149.110199,,,0,0
4021,,Maribyrnong Av after Ellenborough St,-35.231113,149.110518,,,0,0
4022,,Maribyrnong Av opp Warrego Cct,-35.22948,149.111211,,,0,0
4023,,Maribyrnong Av after Warrego Cct,-35.229359,149.11137,,,0,0
4024,,Maribyrnong Av after Campaspe Cct,-35.22694,149.111114,,,0,0
4025,,Maribyrnong Av after Greenough Cct,-35.227108,149.111269,,,0,0
4026,,Maribyrnong Av before Tyrell Cct,-35.224027,149.110918,,,0,0
4027,,Maribyrnong Av before Ashburton Cct,-35.224243,149.111042,,,0,0
4028,,Maribyrnong Av before 1st Staaten Cr,-35.221239,149.111161,,,0,0
4029,,Maribyrnong Av after Moruya Cct,-35.221306,149.111287,,,0,0
4030,,Maribyrnong Av opp 2nd Yarra St,-35.218999,149.110871,,,0,0
4031,,Maribyrnong Av after 1st Yarra St,-35.219121,149.11107,,,0,0
4032,,80 Maribyrnong Av,-35.217719,149.109135,,,0,0
4033,,Maribyrnong Av before 2nd Onkaparinga Cr,-35.21755,149.108824,,,0,0
4034,,Maribyrnong Av before 2nd Staaten Cr,-35.218604,149.105126,,,0,0
4035,,Maribyrnong Av before 1st Onkaparinga Cr,-35.218432,149.105259,,,0,0
4036,,Kaleen Village Maribyrnong Av,-35.219447,149.102956,,,0,0
4037,,Maribyrnong Av opp Kaleen Village,-35.219273,149.103166,,,0,0
4038,,Maribyrnong Av after 2nd Georgina Cr,-35.219915,149.101614,,,0,0
4039,,Maribyrnong Av before Callabonna St,-35.220012,149.101109,,,0,0
4040,,Chuculba Cr before Baldwin Dr,-35.218505,149.098034,,,0,0
4041,,Chuculba Cr after Baldwin Dr,-35.218427,149.097949,,,0,0
4042,,Chuculba Cr opp Canopus Cr,-35.216209,149.099831,,,0,0
4043,,Chuculba Cr after Canopus Cr,-35.215997,149.099776,,,0,0
4044,,Chuculba Cr before Lenehan St,-35.213748,149.101533,,,0,0
4045,,Chuculba Cr before 1st Spica St,-35.213734,149.101363,,,0,0
4046,,Chuculba Cr before 2nd Antares Cr,-35.211194,149.102043,,,0,0
4047,,Chuculba Cr opp 1st Antares Cr,-35.211217,149.101899,,,0,0
4048,,Chuculba Cr after Nyawi Pl,-35.210207,149.099516,,,0,0
4049,,92 Chuculba Cr,-35.210281,149.099374,,,0,0
4050,,Chuculba Cr after 2nd Mirrabucca Cr,-35.208926,149.09551,,,0,0
4051,,Chuculba Cr after Fornax St,-35.208921,149.095882,,,0,0
4052,,Chuculba Cr after Buriga St,-35.209721,149.093504,,,0,0
4053,,Chuculba Cr before 2nd Centaurus St,-35.209857,149.093469,,,0,0
4054,,Canopus Cr after Achernar Cl,-35.212595,149.091162,,,0,0
4055,,Canopus Cr at 1st Balamara St,-35.212675,149.091052,,,0,0
4056,,Canopus Cr opp Giralang PS,-35.212971,149.094183,,,0,0
4057,,Giralang PS Canopus Cr,-35.212941,149.094748,,,0,0
4058,,Canopus Cr after Fornax St,-35.213877,149.096678,,,0,0
4059,,Canopus Cr after 2nd Tucana St,-35.214529,149.096558,,,0,0
4060,,Canopus Cr after Hirst Pl,-35.215971,149.09814,,,0,0
4061,,Canopus Cr after 1st Tucana St,-35.215962,149.09781,,,0,0
4062,,John Cleland Cr opp 1st Tattersall Cr,-35.226217,149.05816,,,0,0
4063,,John Cleland Cr before 2nd Twelvetrees Cr,-35.225963,149.058508,,,0,0
4064,,Florey Shops John Cleland Cr,-35.224726,149.055,,,0,0
4065,,John Cleland Cr opp Florey Shops,-35.224788,149.055143,,,0,0
4066,,John Cleland Cr opp 2nd Twelvetrees Cr,-35.222826,149.054887,,,0,0
4067,,John Cleland Cr before 1st Twelvetrees Cr,-35.222747,149.055017,,,0,0
4068,,John Cleland Cr before Ginninderra Dr,-35.221539,149.054338,,,0,0
4069,,John Cleland Cr after Ginninderra Dr,-35.221159,149.05433,,,0,0
4070,,Copland Dr after Ginninderra Dr,-35.218764,149.053971,,,0,0
4071,,Copland Dr after Carlile St,-35.218604,149.054245,,,0,0
4072,,Copland College Copland Dr,-35.21243,149.0607,,,0,0
4073,,Copland Dr opp Copland College,-35.212715,149.060718,,,0,0
4074,,Copland Dr opp Keenan St,-35.209752,149.061177,,,0,0
4075,,Copland Dr at Keenan St,-35.209735,149.061362,,,0,0
4076,,Copland Dr before 2nd McEachern Cr,-35.208198,149.06305,,,0,0
4077,,Copland Dr after Meagher Pl,-35.208371,149.062953,,,0,0
4078,,Alpen St after 1st Clifford Cr,-35.20631,149.064551,,,0,0
4079,,Alpen St after Baddeley Cr,-35.206257,149.064694,,,0,0
4080,,Baddeley Cr after Colborne Pl,-35.20486,149.063691,,,0,0
4081,,Baddeley Cr after Broadby Cl,-35.205053,149.063763,,,0,0
4082,,Baddeley St after 1st Hancock St,-35.202836,149.065282,,,0,0
4083,,Baddeley Cr after Garrard St,-35.202596,149.06568,,,0,0
4084,,Baddeley Cr after 2nd Hancock St,-35.200622,149.065989,,,0,0
