"stopID","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","wheelchair_boarding","index","dist","ID","DIVISION_CODE","DIVISION_NAME","LAST_UPDATE_DATE","OBJECTID"
3215,NA,"Officer Cr after Hawdon St",-35.256833,149.149891,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3216,NA,"Officer Cr after Beeby St",-35.256821,149.149623,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3217,NA,"Officer Cr before Tyson St",-35.258791,149.147878,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3218,NA,"Officer Cr before Davenport St",-35.258487,149.147839,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3219,NA,"Ebden St after 2nd Hoddle Gdns",-35.261354,149.147449,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3220,NA,"Ebden St after Wakefield Av",-35.261568,149.147273,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3221,NA,"O'Connell St opp Ainslie Shops",-35.262491,149.145898,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3222,NA,"Ainslie Shops O'Connell St",-35.26231,149.145757,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3223,NA,"Cox St before Campbell St",-35.263592,149.143947,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3224,NA,"Campbell St before Cox St",-35.263771,149.143528,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3225,NA,"Campbell St after Foveaux St",-35.265718,149.143343,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3226,NA,"Campbell St before Foveaux St",-35.265512,149.143242,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3227,NA,"Campbell St after 2nd Baker Gdns",-35.268477,149.144416,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3228,NA,"Campbell St after Leslie St",-35.268758,149.144453,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3229,NA,"Campbell St before Chisholm St",-35.271144,149.145964,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3230,NA,"Chisholm St after Paterson St",-35.271756,149.145537,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3231,NA,"Chisholm St after Howe Cr",-35.272643,149.143544,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3232,NA,"Chisholm St after Lister Cr",-35.272482,149.143697,NA,"",0,0,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38
3233,NA,"Gooreen St after Donaldson St",-35.274395,149.140234,NA,"",0,0,40,0,38,106,"BRADDON","1999/02/19 09:45:39+00",40
3234,NA,"Gooreen St after Chapman St",-35.274651,149.140258,NA,"",0,0,40,0,38,106,"BRADDON","1999/02/19 09:45:39+00",40
3235,NA,"Gooreen St after Batman St",-35.276275,149.141326,NA,"",0,0,40,0,38,106,"BRADDON","1999/02/19 09:45:39+00",40
3236,NA,"Gooreen St before Batman St",-35.276208,149.141162,NA,"",0,0,40,0,38,106,"BRADDON","1999/02/19 09:45:39+00",40
3237,NA,"Melba St at Blacket St",-35.24731,149.142356,NA,"",0,0,46,0,44,124,"DOWNER","1999/02/19 09:45:39+00",46
3238,NA,"Melba St at Allport St",-35.247712,149.14242,NA,"",0,0,46,0,44,124,"DOWNER","1999/02/19 09:45:39+00",46
3239,NA,"Melba St after Legge St",-35.245492,149.142635,NA,"",0,0,46,0,44,124,"DOWNER","1999/02/19 09:45:39+00",46
3240,NA,"Melba St after Bradfield St",-35.24492,149.142878,NA,"",0,0,46,0,44,124,"DOWNER","1999/02/19 09:45:39+00",46
3241,NA,"Melba St after Atherton St",-35.243709,149.142941,NA,"",0,0,46,0,44,124,"DOWNER","1999/02/19 09:45:39+00",46
3242,NA,"Melba St after Bradfield St",-35.243787,149.14306,NA,"",0,0,46,0,44,124,"DOWNER","1999/02/19 09:45:39+00",46
3243,NA,"Bradfield St opp Frencham St",-35.24344,149.145499,NA,"",0,0,46,0,44,124,"DOWNER","1999/02/19 09:45:39+00",46
3244,NA,"Bradfield St after Frencham St",-35.243437,149.144497,NA,"",0,0,46,0,44,124,"DOWNER","1999/02/19 09:45:39+00",46
3245,NA,"Bradfield St before Nicholas St",-35.242508,149.14792,NA,"",0,0,46,0,44,124,"DOWNER","1999/02/19 09:45:39+00",46
3246,NA,"Bradfield St after Burn St",-35.242366,149.148285,NA,"",0,0,46,0,44,124,"DOWNER","1999/02/19 09:45:39+00",46
3248,NA,"Majura PS Knox St",-35.23798,149.153647,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3249,NA,"Knox St after 1st A'Beckett St",-35.237187,149.152321,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3250,NA,"Knox St opp 1st A'Beckett St",-35.234706,149.151706,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3251,NA,"Knox St after 2nd A'Beckett St",-35.234956,149.151576,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3252,NA,"Knox St before Piddington St",-35.232521,149.153198,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3253,NA,"Knox St after Molesworth St",-35.232348,149.153228,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3258,NA,"National Library King Edward Tce",-35.297957,149.129267,NA,"",0,0,55,0,623,211,"PARKES","2008/09/23 13:48:11+00",55
3259,NA,"The Treasury Building King Edward Tce",-35.297867,149.128904,NA,"",0,0,55,0,623,211,"PARKES","2008/09/23 13:48:11+00",55
3260,NA,"John Gorton Building Parkes Pl",-35.301184,149.133879,NA,"",0,0,55,0,623,211,"PARKES","2008/09/23 13:48:11+00",55
3261,NA,"Parkes Pl opp John Gorton Building",-35.301181,149.133731,NA,"",0,0,55,0,623,211,"PARKES","2008/09/23 13:48:11+00",55
3262,NA,"National Cct before Canberra Av",-35.314057,149.130378,NA,"",0,0,47,0,45,216,"FORREST","1999/02/19 09:46:25+00",47
3263,NA,"National Cct opp Fitzroy St",-35.313804,149.130568,NA,"",0,0,47,0,45,216,"FORREST","1999/02/19 09:46:25+00",47
3270,NA,"Monaro Cr before Flinders Way",-35.329658,149.128186,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3271,NA,"Monaro Cr after Flinders Way",-35.329126,149.128066,NA,"",0,0,49,0,47,220,"GRIFFITH","1999/02/19 09:46:25+00",49
3272,NA,"Canberra Senior Grammar School Golden Gr",-35.331576,149.128813,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3273,NA,"Golden Gr opp Canberra Senior Grammar School",-35.331882,149.128542,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3274,NA,"Golden Gr after Friendship St",-35.334904,149.125687,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3275,NA,"Golden Gr opp Alexander St",-35.334292,149.126241,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3276,NA,"Golden Gr before Friendship St",-35.336661,149.125743,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3277,NA,"Golden Gr before Quiros St",-35.336672,149.125852,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3278,NA,"Golden Gr after La Perouse St",-35.338756,149.126469,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3279,NA,"Golden Gr before La Perouse St",-35.338292,149.126307,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3280,NA,"La Perouse St before Cygnet Cr",-35.340634,149.129512,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3281,NA,"La Perouse St after Golden Gr",-35.339791,149.127017,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3282,NA,"La Perouse St before Red Hill Shops",-35.340621,149.132225,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3283,NA,"La Perouse St before Nuyts St",-35.340313,149.12873,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3284,NA,"La Perouse St before Dalrymple St",-35.33812,149.135785,NA,"",0,0,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53
3285,NA,"La Perouse St opp Red Hill Shops",-35.340646,149.131012,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3286,NA,"Carnegie Cr after Finniss Cr",-35.337017,149.136597,NA,"",0,0,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53
3287,NA,"Red Hill School La Perouse St",-35.339816,149.134013,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3288,NA,"Carnegie Cr after Scott St",-35.336901,149.140662,NA,"",0,0,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53
3289,NA,"La Perouse St before Carnegie Cr",-35.338255,149.135671,NA,"",0,0,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56
3290,NA,"Caley Cr before Sprent St",-35.33753,149.143658,NA,"",0,0,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53
3291,NA,"Carnegie Cr after La Perouse St",-35.336948,149.136732,NA,"",0,0,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53
3292,NA,"Caley Cr after Goyder St",-35.339461,149.145341,NA,"",0,0,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53
3293,NA,"Carnegie Cr before Caley Cr",-35.336688,149.14082,NA,"",0,0,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53
3294,NA,"Captain Cook Cr before Barrallier St",-35.32578,149.135261,NA,"",0,0,49,0,47,220,"GRIFFITH","1999/02/19 09:46:25+00",49
3295,NA,"Caley Cr after Sprent St",-35.337652,149.143892,NA,"",0,0,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53
3296,NA,"Bremer St before Hodgkinson St",-35.329003,149.134687,NA,"",0,0,49,0,47,220,"GRIFFITH","1999/02/19 09:46:25+00",49
3297,NA,"Caley Cr before Goyder St",-35.339475,149.145476,NA,"",0,0,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53
3299,NA,"Captain Cook Cr before Austin St",-35.326877,149.135214,NA,"",0,0,49,0,47,220,"GRIFFITH","1999/02/19 09:46:25+00",49
3301,NA,"Bremer St before Captain Cook Cr",-35.328977,149.134429,NA,"",0,0,49,0,47,220,"GRIFFITH","1999/02/19 09:46:25+00",49
3318,NA,"Canberra Railway Station",-35.319524,149.148638,NA,"",0,0,51,0,146,217,"KINGSTON","2003/02/19 10:24:38+00",51
3319,NA,"Fred Daly Av after John Gorton Dr",-35.318909,149.038165,NA,"",0,0,1,0,644,911,"COOMBS","2011/09/19 08:51:25+00",1
3321,NA,"Wentworth Av opp Canberra Railway Stn",-35.319226,149.146794,NA,"",0,0,51,0,146,217,"KINGSTON","2003/02/19 10:24:38+00",51
3322,NA,"Collie St after Wollongong St",-35.326815,149.179726,NA,"",0,0,48,0,46,219,"FYSHWICK","1999/02/19 09:46:25+00",48
3323,NA,"Albany St before Townsville St",-35.327073,149.181764,NA,"",0,0,48,0,46,219,"FYSHWICK","1999/02/19 09:46:25+00",48
3329,NA,"Fred Daly Av before John Gorton Dr",-35.319287,149.038078,NA,"",0,0,1,0,644,911,"COOMBS","2011/09/19 08:51:25+00",1
3331,NA,"Fred Daly Av after Yorston St",-35.313407,149.04256,NA,"",0,0,1,0,644,911,"COOMBS","2011/09/19 08:51:25+00",1
3332,NA,"Fred Daly Av before Buttfield St",-35.313765,149.04284,NA,"",0,0,1,0,644,911,"COOMBS","2011/09/19 08:51:25+00",1
3345,NA,"Aspinall St opp Watson Terminus",-35.230039,149.162081,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3346,NA,"Wattle St after Dyson St",-35.250488,149.122762,NA,"",0,0,52,0,50,101,"LYNEHAM","1999/02/19 09:45:39+00",52
3347,NA,"Brigalow St opp Lyneham Shops",-35.251412,149.124469,NA,"",0,0,52,0,50,101,"LYNEHAM","1999/02/19 09:45:39+00",52
3351,NA,"Milne Bay Rd after General Bridges Rd",-35.294172,149.162296,NA,"",0,0,41,0,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41
3352,NA,"Tobruk Rd before Gallipoli Rd",-35.293787,149.164322,NA,"",0,0,41,0,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41
3353,NA,"Canberra Airport",-35.307607,149.189463,NA,"",0,0,3,0,676,252,"CANBERRA AIRPORT","2014/07/04 11:46:44+00",3
3356,NA,"Legislative Assembly London Cct",-35.281324,149.131463,NA,"",0,0,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43
3360,NA,"Canberra Railway Stn Wentworth Av",-35.319203,149.147373,NA,"",0,0,51,0,146,217,"KINGSTON","2003/02/19 10:24:38+00",51
3369,NA,"Cowper St before Majura Av",-35.25682,149.139672,NA,"",0,0,45,0,43,102,"DICKSON","1999/02/19 09:45:39+00",45
3377,NA,"Wattle St before Miller St",-35.249699,149.121427,NA,"",0,0,54,0,52,103,"O'CONNOR","1999/02/19 09:45:39+00",54
3378,NA,"Brigalow St before Lyneham Shops",-35.252174,149.123329,NA,"",0,0,54,0,52,103,"O'CONNOR","1999/02/19 09:45:39+00",54
3379,NA,"Brigalow St after Lyneham Shops",-35.252172,149.12348,NA,"",0,0,54,0,52,103,"O'CONNOR","1999/02/19 09:45:39+00",54
3382,NA,"Ellenborough St before Cossington Smith St",-35.237517,149.125283,NA,"",0,0,52,0,50,101,"LYNEHAM","1999/02/19 09:45:39+00",52
3383,NA,"Ellenborough St opp Cossington Smith St",-35.23766,149.125514,NA,"",0,0,52,0,50,101,"LYNEHAM","1999/02/19 09:45:39+00",52
3384,NA,"Watson Terminus Aspinall St",-35.2302,149.16192,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3385,NA,"Fawkner St before Elouera St",-35.273182,149.135524,NA,"",0,0,40,0,38,106,"BRADDON","1999/02/19 09:45:39+00",40
3386,NA,"Fawkner St after Elouera St",-35.272622,149.135555,NA,"",0,0,40,0,38,106,"BRADDON","1999/02/19 09:45:39+00",40
3387,NA,"Fawkner St after Girrahween St",-35.27147,149.135821,NA,"",0,0,40,0,38,106,"BRADDON","1999/02/19 09:45:39+00",40
3388,NA,"Fawkner St before Girrahween St",-35.271517,149.135701,NA,"",0,0,40,0,38,106,"BRADDON","1999/02/19 09:45:39+00",40
3389,NA,"Doonkuna St after Donaldson St",-35.275804,149.13734,NA,"",0,0,40,0,38,106,"BRADDON","1999/02/19 09:45:39+00",40
3390,NA,"Doonkuna St before Donaldson St",-35.275786,149.137212,NA,"",0,0,40,0,38,106,"BRADDON","1999/02/19 09:45:39+00",40
3391,NA,"Knox St after Dickinson St",-35.237021,149.152391,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3401,NA,"City Interchange Plt 10",-35.279369,149.130579,NA,"https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf",0,0,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43
3402,NA,"City Interchange Plt 11",-35.279291,149.130434,NA,"https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf",0,0,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43
3403,NA,"Braybrooke St before Battye St",-35.2447,149.0997,NA,"",0,0,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17
3404,NA,"City Interchange Plt 12",-35.278735,149.130509,NA,"https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf",0,0,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43
3406,NA,"City Interchange Plt 3",-35.278507,149.1297,NA,"https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf",0,0,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43
3407,NA,"Braybrooke St after Battye St",-35.2443,149.099799,NA,"",0,0,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17
3409,NA,"City Interchange Plt 4",-35.278449,149.130382,NA,"https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf",0,0,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43
3410,NA,"City Interchange Plt 6",-35.277767,149.130619,NA,"https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf",0,0,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43
3413,NA,"City Interchange Plt 8",-35.278333,149.13071,NA,"https://www.transport.act.gov.au/__data/assets/pdf_file/0008/1244195/TC_station_city.pdf",0,0,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43
3418,NA,"City Interchange Plt 2",-35.278255,149.128729,NA,"",0,0,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43
3419,NA,"City Interchange Plt 1",-35.278322,149.12815,NA,"",0,0,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43
3420,NA,"City Interchange Plt 9",-35.279067,149.130611,NA,"",0,0,43,0,629,108,"CITY","2010/10/20 12:10:54+00",43
3424,NA,"Milne Bay Rd before Tobruk Rd",-35.292651,149.163207,NA,"",0,0,41,0,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41
3427,NA,"Aspinall St opp Roma Mitchell Cr",-35.231061,149.155411,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3428,NA,"Aspinall St after Roma Mitchell Cr",-35.231117,149.155275,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3429,NA,"Aspinall St opp Mary Kitson St",-35.230562,149.157569,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3430,NA,"Aspinall St after Mary Kitson St",-35.230573,149.157742,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3431,NA,"McCaughey St after Barry Dr",-35.27281,149.122367,NA,"",0,0,59,0,57,105,"TURNER","1999/02/19 09:45:39+00",59
3434,NA,"Ginninderra Dr before Lance Hill Av",-35.199578,149.018662,NA,"",0,0,8,0,125,578,"DUNLOP","2002/08/12 13:42:09+00",8
3437,NA,"Archall St after Cashion Ct",-35.202045,149.015658,NA,"",0,0,8,0,125,578,"DUNLOP","2002/08/12 13:42:09+00",8
3438,NA,"Archdall St before Jonsson Ct",-35.202291,149.015919,NA,"",0,0,8,0,125,578,"DUNLOP","2002/08/12 13:42:09+00",8
3441,NA,"CISAC College St",-35.242914,149.074506,NA,"",0,0,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17
3442,NA,"College St opp CISAC",-35.243081,149.075035,NA,"",0,0,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17
3443,NA,"Lance Hill Av after Santry Pl",-35.196799,149.021797,NA,"",0,0,8,0,125,578,"DUNLOP","2002/08/12 13:42:09+00",8
3444,NA,"Lance Hill Av before Fairlight St",-35.195212,149.020259,NA,"",0,0,8,0,125,578,"DUNLOP","2002/08/12 13:42:09+00",8
3459,NA,"Watkin St after Thynne St",-35.244963,149.095487,NA,"",0,0,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17
3460,NA,"Watkin St after Battye St",-35.245447,149.095273,NA,"",0,0,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17
3467,NA,"Brindabella Business Park Molonglo Dr",-35.315141,149.190314,NA,"",0,0,3,0,676,252,"CANBERRA AIRPORT","2014/07/04 11:46:44+00",3
3469,NA,"8 Brindabella Cct",-35.313168,149.190282,NA,"",0,0,3,0,676,252,"CANBERRA AIRPORT","2014/07/04 11:46:44+00",3
3473,NA,"War Memorial Fairbairn Av",-35.282613,149.150038,NA,"",0,0,41,0,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41
3474,NA,"Fairbairn Av opp War Memorial",-35.282709,149.148732,NA,"",0,0,41,0,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41
3475,NA,"Aspinall St after Zelling St",-35.229219,149.164793,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3476,NA,"Aspinall St after Antill St",-35.229092,149.165467,NA,"",0,0,69,0,70,125,"WATSON","1999/02/19 09:45:39+00",69
3486,NA,"Liversidge St before Ellery Cr",-35.282188,149.120969,NA,"",0,0,37,0,630,107,"ACTON","2008/11/05 11:35:49+00",37
3487,NA,"Liversidge St after Ellery Cr",-35.282472,149.120889,NA,"",0,0,37,0,630,107,"ACTON","2008/11/05 11:35:49+00",37
4005,NA,"Haydon Dr opp Radford College",-35.24282,149.090759,NA,"",0,0,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17
4006,NA,"Radford College College St",-35.242521,149.088549,NA,"",0,0,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17
4007,NA,"Haydon Dr after University Dr",-35.237503,149.090784,NA,"",0,0,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17
4008,NA,"Haydon Dr opp University Dr",-35.237834,149.090972,NA,"",0,0,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17
4009,NA,"Baldwin Dr after Ginninderra Dr",-35.231821,149.092884,NA,"",0,0,28,0,26,580,"LAWSON","1999/02/19 09:47:11+00",28
4010,NA,"Baldwin Dr before Ginninderra Dr",-35.231787,149.093048,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4011,NA,"Maribyrnong Av after Baldwin Dr",-35.229859,149.096648,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4012,NA,"Baldwin Dr after 2nd Maribyrnong Av",-35.230009,149.094546,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4013,NA,"Maribyrnong Av before Baldwin Dr",-35.230176,149.096721,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4014,NA,"Maribyrnong Av after 1st Diamantina Cr",-35.231762,149.099064,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4015,NA,"Maribyrnong Av before 2nd Alberga St",-35.232132,149.0994,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4016,NA,"Maribyrnong Av opp Gwydir Square",-35.233508,149.102866,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4017,NA,"Gwydir Square Maribyrnong Av",-35.233648,149.10273,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4018,NA,"Maribyrnong Av opp Daintree Cr",-35.232415,149.107894,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4019,NA,"Maribyrnong Av after Daintree Cr",-35.232568,149.107775,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4020,NA,"Maribyrnong Av before Wakool Cct",-35.231195,149.110199,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4021,NA,"Maribyrnong Av after Ellenborough St",-35.231113,149.110518,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4022,NA,"Maribyrnong Av opp Warrego Cct",-35.22948,149.111211,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4023,NA,"Maribyrnong Av after Warrego Cct",-35.229359,149.11137,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4024,NA,"Maribyrnong Av after Campaspe Cct",-35.22694,149.111114,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4025,NA,"Maribyrnong Av after Greenough Cct",-35.227108,149.111269,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4026,NA,"Maribyrnong Av before Tyrell Cct",-35.224027,149.110918,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4027,NA,"Maribyrnong Av before Ashburton Cct",-35.224243,149.111042,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4028,NA,"Maribyrnong Av before 1st Staaten Cr",-35.221239,149.111161,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4029,NA,"Maribyrnong Av after Moruya Cct",-35.221306,149.111287,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4030,NA,"Maribyrnong Av opp 2nd Yarra St",-35.218999,149.110871,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4031,NA,"Maribyrnong Av after 1st Yarra St",-35.219121,149.11107,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4032,NA,"80 Maribyrnong Av",-35.217719,149.109135,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4033,NA,"Maribyrnong Av before 2nd Onkaparinga Cr",-35.21755,149.108824,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4034,NA,"Maribyrnong Av before 2nd Staaten Cr",-35.218604,149.105126,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4035,NA,"Maribyrnong Av before 1st Onkaparinga Cr",-35.218432,149.105259,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4036,NA,"Kaleen Village Maribyrnong Av",-35.219447,149.102956,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4037,NA,"Maribyrnong Av opp Kaleen Village",-35.219273,149.103166,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4038,NA,"Maribyrnong Av after 2nd Georgina Cr",-35.219915,149.101614,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4039,NA,"Maribyrnong Av before Callabonna St",-35.220012,149.101109,NA,"",0,0,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26
4040,NA,"Chuculba Cr before Baldwin Dr",-35.218505,149.098034,NA,"",0,0,22,0,20,552,"GIRALANG","1999/02/19 09:47:11+00",22
4041,NA,"Chuculba Cr after Baldwin Dr",-35.218427,149.097949,NA,"",0,0,22,0,20,552,"GIRALANG","1999/02/19 09:47:11+00",22
4042,NA,"Chuculba Cr opp Canopus Cr",-35.216209,149.099831,NA,"",0,0,22,0,20,552,"GIRALANG","1999/02/19 09:47:11+00",22
4043,NA,"Chuculba Cr after Canopus Cr",-35.215997,149.099776,NA,"",0,0,22,0,20,552,"GIRALANG","1999/02/19 09:47:11+00",22
4044,NA,"Chuculba Cr before Lenehan St",-35.213748,149.101533,NA,"",0,0,22,0,20,552,"GIRALANG","1999/02/19 09:47:11+00",22
4045,NA,"Chuculba Cr before 1st Spica St",-35.213734,149.101363,NA,"",0,0,22,0,20,552,"GIRALANG","1999/02/19 09:47:11+00",22
4046,NA,"Chuculba Cr before 2nd Antares Cr",-35.211194,149.102043,NA,"",0,0,22,0,20,552,"GIRALANG","1999/02/19 09:47:11+00",22
4047,NA,"Chuculba Cr opp 1st Antares Cr",-35.211217,149.101899,NA,"",0,0,22,0,20,552,"GIRALANG","1999/02/19 09:47:11+00",22
