"CREATED_DATE","SPECIES","LATITUDE","LONGITUDE","index","dist","ID","DIVISION_CODE","DIVISION_NAME","LAST_UPDATE_DATE","OBJECTID","date","hour","moment","month","day","year","month_word","day_word","week","time_hour","pod","speciesGroup"
"08/07/2018 01:15:00 PM","EASTERN GREY KANGAROO",-35.32444282,149.1222099,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56,"08/07/2018","01:15:00","PM",8,7,2018,"August","Tuesday",32,13,"Noon","Mammal"
"11/09/2018 09:38:00 AM","EASTERN GREY KANGAROO",-35.38226698,149.0931738,80,303.180781125062,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"11/09/2018","09:38:00","AM",11,9,2018,"November","Friday",46,9,"Morning","Mammal"
"08/17/2016 11:16:00 AM","EASTERN GREY KANGAROO",-35.15128203,149.1185735,107,0,705,703,"TAYLOR","2018/06/08 08:59:34+00",107,"08/17/2016","11:16:00","AM",8,17,2016,"August","Wednesday",34,11,"Noon","Mammal"
"11/16/2016 09:00:00 AM","EASTERN GREY KANGAROO",-35.29149332,149.175139,68,0,661,251,"PIALLIGO","2012/11/02 13:55:05+00",68,"11/16/2016","09:00:00","AM",11,16,2016,"November","Wednesday",47,9,"Morning","Mammal"
"09/22/2018 06:16:00 AM","EASTERN GREY KANGAROO",-35.32695272,149.0629381,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94,"09/22/2018","06:16:00","AM",9,22,2018,"September","Saturday",39,6,"Dawn","Mammal"
"08/05/2018 05:56:00 AM","EASTERN GREY KANGAROO",-35.23685575,149.1076245,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26,"08/05/2018","05:56:00","AM",8,5,2018,"August","Sunday",32,5,"Dawn","Mammal"
"07/04/2017 05:50:00 PM","EASTERN GREY KANGAROO",-35.29413815,149.0928776,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"07/04/2017","05:50:00","PM",7,4,2017,"July","Tuesday",27,17,"Afternoon","Mammal"
"05/10/2018 09:45:00 AM","EASTERN GREY KANGAROO",-35.26959743,149.1633754,38,1423.24158238924,36,104,"AINSLIE","1999/02/19 09:45:39+00",38,"05/10/2018","09:45:00","AM",5,10,2018,"May","Thursday",19,9,"Morning","Mammal"
"03/18/2020 08:43:00 AM","EASTERN GREY KANGAROO",-35.4074587,149.1449256,76,24.9258919744396,78,608,"GILMORE","1999/02/19 09:47:44+00",76,"03/18/2020","08:43:00","AM",3,18,2020,"March","Wednesday",12,8,"Morning","Mammal"
"10/31/2020 07:29:00 AM","EASTERN GREY KANGAROO",-35.3474736,149.1203989,103,0,707,335,"O'MALLEY","2018/05/11 09:45:26+00",103,"10/31/2020","07:29:00","AM",10,31,2020,"October","Saturday",44,7,"Morning","Mammal"
"08/22/2016 12:21:00 PM","WOMBAT",-35.44611634,149.079518,14,0,79,616,"GORDON","1999/02/19 09:47:44+00",14,"08/22/2016","12:21:00","PM",8,22,2016,"August","Monday",34,24,"Mid-Night","Mammal"
"10/28/2016 06:50:00 AM","EASTERN GREY KANGAROO",-35.21606289,149.1958857,69,3304.37347309044,70,125,"WATSON","1999/02/19 09:45:39+00",69,"10/28/2016","06:50:00","AM",10,28,2016,"October","Friday",44,6,"Dawn","Mammal"
"07/21/2018 08:58:00 AM","EASTERN GREY KANGAROO",-35.25078382,149.1560619,50,0,48,126,"HACKETT","1999/02/19 09:45:39+00",50,"07/21/2018","08:58:00","AM",7,21,2018,"July","Saturday",30,8,"Morning","Mammal"
"04/06/2019 01:08:00 PM","EASTERN GREY KANGAROO",-35.43912033,149.1270982,85,2.22705760358,88,610,"THEODORE","1999/02/19 09:47:44+00",85,"04/06/2019","01:08:00","PM",4,6,2019,"April","Saturday",15,13,"Noon","Mammal"
"07/21/2016 11:59:00 AM","EASTERN GREY KANGAROO",-35.15329671,149.1109201,108,0,673,704,"MONCRIEFF","2014/07/04 11:47:39+00",108,"07/21/2016","11:59:00","AM",7,21,2016,"July","Thursday",30,11,"Noon","Mammal"
"05/19/2019 01:02:00 AM","EASTERN GREY KANGAROO",-35.38276112,149.1742491,12,0,66,802,"HUME","1999/02/19 09:49:11+00",12,"05/19/2019","01:02:00","AM",5,19,2019,"May","Sunday",21,1,"Before-Dawn","Mammal"
"11/28/2018 11:15:00 AM","EASTERN GREY KANGAROO",-35.32567534,149.1281891,49,0,47,220,"GRIFFITH","1999/02/19 09:46:25+00",49,"11/28/2018","11:15:00","AM",11,28,2018,"November","Wednesday",48,11,"Noon","Mammal"
"03/19/2017 06:59:00 AM","EASTERN GREY KANGAROO",-35.36606957,149.1944659,12,692.858345975158,66,802,"HUME","1999/02/19 09:49:11+00",12,"03/19/2017","06:59:00","AM",3,19,2017,"March","Sunday",12,6,"Dawn","Mammal"
"10/19/2017 10:36:00 AM","EASTERN GREY KANGAROO",-35.433704,149.0980164,72,0,74,611,"CALWELL","1999/02/19 09:47:44+00",72,"10/19/2017","10:36:00","AM",10,19,2017,"October","Thursday",43,10,"Morning","Mammal"
"05/18/2018 08:06:00 AM","EASTERN GREY KANGAROO",-35.23482153,149.0808211,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17,"05/18/2018","08:06:00","AM",5,18,2018,"May","Friday",21,8,"Morning","Mammal"
"01/25/2020 07:56:00 AM","EASTERN GREY KANGAROO",-35.39142417,149.138091,12,1371.68561708315,66,802,"HUME","1999/02/19 09:49:11+00",12,"01/25/2020","07:56:00","AM",1,25,2020,"January","Saturday",4,7,"Morning","Mammal"
"07/25/2018 07:48:00 PM","EASTERN GREY KANGAROO",-35.2912248,149.0643477,60,1664.44467879385,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"07/25/2018","07:48:00","PM",7,25,2018,"July","Wednesday",30,19,"Evening","Mammal"
"01/01/2016 09:23:00 PM","EASTERN GREY KANGAROO",-35.31268848,149.085135,96,0,99,328,"CURTIN","1999/02/19 09:46:25+00",96,"01/01/2016","09:23:00","PM",1,1,2016,"January","Friday",1,21,"Night","Mammal"
"11/12/2019 04:39:00 AM","EASTERN GREY KANGAROO",-35.35799734,149.0694345,95,0,98,337,"CHIFLEY","1999/02/19 09:46:25+00",95,"11/12/2019","04:39:00","AM",11,12,2019,"November","Tuesday",46,4,"Dawn","Mammal"
"07/12/2016 04:32:00 PM","EASTERN GREY KANGAROO",-35.29168119,149.1628738,41,0,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41,"07/12/2016","04:32:00","PM",7,12,2016,"July","Tuesday",28,16,"Afternoon","Mammal"
"01/29/2020 08:29:00 AM","OTHER",-35.2415058,149.0284052,24,0,22,567,"HIGGINS","1999/02/19 09:47:11+00",24,"01/29/2020","08:29:00","AM",1,29,2020,"January","Wednesday",5,8,"Morning","Other"
"01/13/2019 04:08:00 AM","EASTERN GREY KANGAROO",-35.34326328,149.1936805,68,419.276485210004,661,251,"PIALLIGO","2012/11/02 13:55:05+00",68,"01/13/2019","04:08:00","AM",1,13,2019,"January","Sunday",3,4,"Dawn","Mammal"
"05/31/2018 10:51:00 PM","EASTERN GREY KANGAROO",-35.28106096,149.0796649,60,1871.63112840041,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"05/31/2018","10:51:00","PM",5,31,2018,"May","Thursday",22,22,"Night","Mammal"
"01/13/2016 07:28:00 PM","BROWN SNAKE",-35.19531176,149.0236935,8,0,125,578,"DUNLOP","2002/08/12 13:42:09+00",8,"01/13/2016","07:28:00","PM",1,13,2016,"January","Wednesday",3,19,"Evening","Snake"
"11/20/2019 12:35:00 PM","EASTERN GREY KANGAROO",-35.38500802,149.0644291,80,0,83,601,"KAMBAH","1999/02/19 09:47:44+00",80,"11/20/2019","12:35:00","PM",11,20,2019,"November","Wednesday",47,24,"Mid-Night","Mammal"
"02/01/2018 06:43:00 PM","EASTERN GREY KANGAROO",-35.21372782,149.0635655,19,0,16,574,"EVATT","1999/02/19 09:47:11+00",19,"02/01/2018","06:43:00","PM",2,1,2018,"February","Thursday",5,18,"Evening","Mammal"
"02/14/2019 11:31:00 AM","EASTERN GREY KANGAROO",-35.32970232,149.3477002,66,15323.6732778742,67,801,"OAKS ESTATE","1999/02/19 09:48:35+00",66,"02/14/2019","11:31:00","AM",2,14,2019,"February","Thursday",7,11,"Noon","Mammal"
"06/25/2018 11:17:00 PM","EASTERN GREY KANGAROO",-35.37403999,149.1449189,12,1912.93871734504,66,802,"HUME","1999/02/19 09:49:11+00",12,"06/25/2018","11:17:00","PM",6,25,2018,"June","Monday",26,23,"Night","Mammal"
"05/20/2016 11:27:00 AM","EASTERN GREY KANGAROO",-35.22915224,149.1961226,69,3255.60419673615,70,125,"WATSON","1999/02/19 09:45:39+00",69,"05/20/2016","11:27:00","AM",5,20,2016,"May","Friday",21,11,"Noon","Mammal"
"03/28/2020 01:49:00 PM","OTHER",-35.34531414,149.114442,103,0,707,335,"O'MALLEY","2018/05/11 09:45:26+00",103,"03/28/2020","01:49:00","PM",3,28,2020,"March","Saturday",13,13,"Noon","Other"
"11/05/2017 08:38:00 AM","RED NECKED WALLABY",-35.2853208,149.1951344,3,72.3882110440116,676,252,"CANBERRA AIRPORT","2014/07/04 11:46:44+00",3,"11/05/2017","08:38:00","AM",11,5,2017,"November","Sunday",45,8,"Morning","Mammal"
"10/30/2016 07:25:00 AM","EASTERN GREY KANGAROO",-35.35409447,149.1936781,67,1023.85404872132,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"10/30/2016","07:25:00","AM",10,30,2016,"October","Sunday",44,7,"Morning","Mammal"
"12/29/2017 04:33:00 PM","MAGPIES",-35.18830587,149.0898786,63,0,63,708,"NICHOLLS","1999/02/19 09:48:35+00",63,"12/29/2017","04:33:00","PM",12,29,2017,"December","Friday",53,16,"Afternoon","Bird"
"07/10/2018 10:44:00 AM","EASTERN GREY KANGAROO",-35.35875323,149.0770453,95,0,98,337,"CHIFLEY","1999/02/19 09:46:25+00",95,"07/10/2018","10:44:00","AM",7,10,2018,"July","Tuesday",28,10,"Morning","Mammal"
"06/23/2016 11:43:00 AM","EASTERN GREY KANGAROO",-35.35490447,149.0702597,95,0,98,337,"CHIFLEY","1999/02/19 09:46:25+00",95,"06/23/2016","11:43:00","AM",6,23,2016,"June","Thursday",26,11,"Noon","Mammal"
"09/03/2019 11:12:00 AM","EASTERN GREY KANGAROO",-35.40911517,149.1352412,81,0,84,606,"MACARTHUR","1999/02/19 09:47:44+00",81,"09/03/2019","11:12:00","AM",9,3,2019,"September","Tuesday",36,11,"Noon","Mammal"
"05/07/2019 02:33:00 PM","EASTERN GREY KANGAROO",-35.34170592,149.0400415,88,0,651,446,"DUFFY","2011/09/19 08:51:25+00",88,"05/07/2019","02:33:00","PM",5,7,2019,"May","Tuesday",19,14,"Afternoon","Mammal"
"07/08/2016 10:46:00 AM","EASTERN GREY KANGAROO",-35.38501016,149.0943128,86,0,89,602,"WANNIASSA","1999/02/19 09:47:44+00",86,"07/08/2016","10:46:00","AM",7,8,2016,"July","Friday",28,10,"Morning","Mammal"
"03/04/2017 07:45:00 PM","EASTERN GREY KANGAROO",-35.25259344,149.1049503,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17,"03/04/2017","07:45:00","PM",3,4,2017,"March","Saturday",10,19,"Evening","Mammal"
"09/28/2018 02:13:00 PM","EASTERN GREY KANGAROO",-35.3401657,149.1053495,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98,"09/28/2018","02:13:00","PM",9,28,2018,"September","Friday",40,14,"Afternoon","Mammal"
"09/17/2018 05:59:00 PM","EASTERN GREY KANGAROO",-35.29674731,149.0670828,60,864.486981322652,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"09/17/2018","05:59:00","PM",9,17,2018,"September","Monday",38,17,"Afternoon","Mammal"
"11/22/2018 08:38:00 AM","WALLABY",-35.32990065,149.1563458,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53,"11/22/2018","08:38:00","AM",11,22,2018,"November","Thursday",47,8,"Morning","Mammal"
"08/27/2017 10:29:00 AM","WALLAROO",-35.35292763,149.1175743,103,0,707,335,"O'MALLEY","2018/05/11 09:45:26+00",103,"08/27/2017","10:29:00","AM",8,27,2017,"August","Sunday",35,10,"Morning","Mammal"
"10/23/2018 12:09:00 AM","EASTERN GREY KANGAROO",-35.19105427,149.084863,63,0,63,708,"NICHOLLS","1999/02/19 09:48:35+00",63,"10/23/2018","12:09:00","AM",10,23,2018,"October","Tuesday",43,12,"Noon","Mammal"
"09/07/2018 10:33:00 AM","EASTERN GREY KANGAROO",-35.37723557,149.1233064,100,0,701,336,"ISAACS","2018/10/24 10:28:48+00",100,"09/07/2018","10:33:00","AM",9,7,2018,"September","Friday",37,10,"Morning","Mammal"
"07/27/2016 02:35:00 PM","EASTERN GREY KANGAROO",-35.35220085,149.0707444,95,0,98,337,"CHIFLEY","1999/02/19 09:46:25+00",95,"07/27/2016","02:35:00","PM",7,27,2016,"July","Wednesday",31,14,"Afternoon","Mammal"
"01/24/2020 06:08:00 AM","EASTERN GREY KANGAROO",-35.15693195,149.1252099,108,0,673,704,"MONCRIEFF","2014/07/04 11:47:39+00",108,"01/24/2020","06:08:00","AM",1,24,2020,"January","Friday",4,6,"Dawn","Mammal"
"06/28/2018 09:09:00 PM","EASTERN GREY KANGAROO",-35.44410932,149.0767297,71,51.7851646326462,73,619,"BONYTHON","1999/02/19 09:47:44+00",71,"06/28/2018","09:09:00","PM",6,28,2018,"June","Thursday",26,21,"Night","Mammal"
"01/15/2020 08:33:00 AM","EASTERN GREY KANGAROO",-35.18283208,149.1595743,111,0,682,717,"THROSBY","2016/04/11 09:17:18+00",111,"01/15/2020","08:33:00","AM",1,15,2020,"January","Wednesday",3,8,"Morning","Mammal"
"07/19/2019 01:16:00 PM","EASTERN GREY KANGAROO",-35.44549577,149.1072911,72,0,74,611,"CALWELL","1999/02/19 09:47:44+00",72,"07/19/2019","01:16:00","PM",7,19,2019,"July","Friday",29,13,"Noon","Mammal"
"10/21/2019 07:06:00 AM","EASTERN GREY KANGAROO",-35.32826925,149.0948132,99,0,102,327,"HUGHES","1999/02/19 09:46:25+00",99,"10/21/2019","07:06:00","AM",10,21,2019,"October","Monday",43,7,"Morning","Mammal"
"03/28/2019 09:29:00 AM","EASTERN GREY KANGAROO",-35.25220942,149.0821479,17,0,12,555,"BRUCE","1999/02/19 09:47:11+00",17,"03/28/2019","09:29:00","AM",3,28,2019,"March","Thursday",13,9,"Morning","Mammal"
"09/28/2019 11:51:00 PM","EASTERN GREY KANGAROO",-35.46706908,149.1044056,13,0,124,614,"BANKS","2002/03/14 12:04:12+00",13,"09/28/2019","11:51:00","PM",9,28,2019,"September","Saturday",40,23,"Night","Mammal"
"02/10/2020 09:49:00 AM","EASTERN GREY KANGAROO",-35.18040954,149.1435401,61,0,592,710,"GUNGAHLIN","2017/11/29 10:17:46+00",61,"02/10/2020","09:49:00","AM",2,10,2020,"February","Monday",7,9,"Morning","Mammal"
"12/04/2016 08:43:00 AM","EASTERN GREY KANGAROO",-35.29902054,149.1060856,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"12/04/2016","08:43:00","AM",12,4,2016,"December","Sunday",49,8,"Morning","Mammal"
"08/17/2016 08:49:00 AM","EASTERN GREY KANGAROO",-35.33519847,149.1621583,67,0,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"08/17/2016","08:49:00","AM",8,17,2016,"August","Wednesday",34,8,"Morning","Mammal"
"01/09/2020 07:59:00 PM","EASTERN GREY KANGAROO",-35.39010738,149.1361092,81,1592.08869253981,84,606,"MACARTHUR","1999/02/19 09:47:44+00",81,"01/09/2020","07:59:00","PM",1,9,2020,"January","Thursday",2,19,"Evening","Mammal"
"08/25/2016 10:21:00 AM","EASTERN GREY KANGAROO",-35.25341188,149.1563655,38,0,36,104,"AINSLIE","1999/02/19 09:45:39+00",38,"08/25/2016","10:21:00","AM",8,25,2016,"August","Thursday",35,10,"Morning","Mammal"
"02/03/2020 03:33:00 AM","EASTERN GREY KANGAROO",-35.3775451,149.1133828,100,0,701,336,"ISAACS","2018/10/24 10:28:48+00",100,"02/03/2020","03:33:00","AM",2,3,2020,"February","Monday",6,3,"Before-Dawn","Mammal"
"05/04/2018 11:26:00 AM","EASTERN GREY KANGAROO",-35.16652343,149.1319876,10,0,656,707,"AMAROO","2012/09/03 08:24:19+00",10,"05/04/2018","11:26:00","AM",5,4,2018,"May","Friday",19,11,"Noon","Mammal"
"07/09/2018 03:10:00 PM","EASTERN GREY KANGAROO",-35.23159136,149.0788316,16,0,11,559,"BELCONNEN","1999/02/19 09:47:11+00",16,"07/09/2018","03:10:00","PM",7,9,2018,"July","Monday",28,15,"Afternoon","Mammal"
"07/19/2017 08:35:00 AM","EASTERN GREY KANGAROO",-35.32143742,149.073063,96,0,99,328,"CURTIN","1999/02/19 09:46:25+00",96,"07/19/2017","08:35:00","AM",7,19,2017,"July","Wednesday",29,8,"Morning","Mammal"
"02/13/2017 08:34:00 AM","EASTERN GREY KANGAROO",-35.33988905,149.1579131,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53,"02/13/2017","08:34:00","AM",2,13,2017,"February","Monday",7,8,"Morning","Mammal"
"02/02/2020 04:38:00 PM","EASTERN GREY KANGAROO",-35.23187283,149.1198767,26,0,24,553,"KALEEN","1999/02/19 09:47:11+00",26,"02/02/2020","04:38:00","PM",2,2,2020,"February","Sunday",5,16,"Afternoon","Mammal"
"06/17/2019 09:01:00 PM","EASTERN GREY KANGAROO",-35.32941963,149.1223662,56,0,54,221,"RED HILL","1999/02/19 09:46:25+00",56,"06/17/2019","09:01:00","PM",6,17,2019,"June","Monday",25,21,"Night","Mammal"
"09/08/2019 09:37:00 AM","EASTERN GREY KANGAROO",-35.17885735,149.146324,110,121.718835640465,593,716,"FORDE","2006/10/31 09:56:30+00",110,"09/08/2019","09:37:00","AM",9,8,2019,"September","Sunday",37,9,"Morning","Mammal"
"06/11/2019 10:50:00 AM","EASTERN GREY KANGAROO",-35.18647741,149.0927351,63,0,63,708,"NICHOLLS","1999/02/19 09:48:35+00",63,"06/11/2019","10:50:00","AM",6,11,2019,"June","Tuesday",24,10,"Morning","Mammal"
"10/14/2016 06:58:00 AM","EASTERN GREY KANGAROO",-35.24964148,149.1246046,52,0,50,101,"LYNEHAM","1999/02/19 09:45:39+00",52,"10/14/2016","06:58:00","AM",10,14,2016,"October","Friday",42,6,"Dawn","Mammal"
"09/26/2018 10:21:00 AM","EASTERN GREY KANGAROO",-35.26999697,149.0782256,15,957.560620149342,10,556,"ARANDA","1999/02/19 09:47:11+00",15,"09/26/2018","10:21:00","AM",9,26,2018,"September","Wednesday",39,10,"Morning","Mammal"
"08/19/2018 01:41:00 PM","EASTERN GREY KANGAROO",-35.28687288,149.1948025,3,0,676,252,"CANBERRA AIRPORT","2014/07/04 11:46:44+00",3,"08/19/2018","01:41:00","PM",8,19,2018,"August","Sunday",34,13,"Noon","Mammal"
"06/08/2017 05:12:00 AM","EASTERN GREY KANGAROO",-35.33717512,149.0577309,94,0,680,441,"WESTON","2015/12/14 10:02:40+00",94,"06/08/2017","05:12:00","AM",6,8,2017,"June","Thursday",24,5,"Dawn","Mammal"
"04/01/2016 06:57:00 PM","EASTERN GREY KANGAROO",-35.25513042,149.0874495,15,0,10,556,"ARANDA","1999/02/19 09:47:11+00",15,"04/01/2016","06:57:00","PM",4,1,2016,"April","Friday",14,18,"Evening","Mammal"
"10/24/2019 09:50:00 AM","EASTERN GREY KANGAROO",-35.33568726,149.085929,96,0,99,328,"CURTIN","1999/02/19 09:46:25+00",96,"10/24/2019","09:50:00","AM",10,24,2019,"October","Thursday",43,9,"Morning","Mammal"
"03/20/2017 01:03:00 PM","EASTERN GREY KANGAROO",-35.29434957,149.0903764,60,0,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"03/20/2017","01:03:00","PM",3,20,2017,"March","Monday",12,13,"Noon","Mammal"
"08/06/2019 11:06:00 AM","EASTERN GREY KANGAROO",-35.34515366,149.11441,98,0,101,330,"GARRAN","1999/02/19 09:46:25+00",98,"08/06/2019","11:06:00","AM",8,6,2019,"August","Tuesday",32,11,"Noon","Mammal"
"07/05/2018 12:18:00 PM","EASTERN GREY KANGAROO",-35.40132332,149.1467734,12,223.74590478377,66,802,"HUME","1999/02/19 09:49:11+00",12,"07/05/2018","12:18:00","PM",7,5,2018,"July","Thursday",27,24,"Mid-Night","Mammal"
"12/28/2016 07:37:00 PM","WOMBAT",-35.26700378,149.0358598,120,131.487503908173,711,914,"WHITLAM","2018/12/05 11:30:50+00",120,"12/28/2016","07:37:00","PM",12,28,2016,"December","Wednesday",53,19,"Evening","Mammal"
"09/28/2020 11:41:00 AM","EASTERN GREY KANGAROO",-35.2108609,149.1898086,69,3010.91522946188,70,125,"WATSON","1999/02/19 09:45:39+00",69,"09/28/2020","11:41:00","AM",9,28,2020,"September","Monday",40,11,"Noon","Mammal"
"06/09/2018 11:24:00 PM","EASTERN GREY KANGAROO",-35.23130973,149.1856271,69,1980.02897641097,70,125,"WATSON","1999/02/19 09:45:39+00",69,"06/09/2018","11:24:00","PM",6,9,2018,"June","Saturday",24,23,"Night","Mammal"
"07/25/2019 10:50:00 AM","EASTERN GREY KANGAROO",-35.29273971,149.1714168,41,69.3767745432688,39,110,"CAMPBELL","1999/02/19 09:45:39+00",41,"07/25/2019","10:50:00","AM",7,25,2019,"July","Thursday",30,10,"Morning","Mammal"
"10/03/2018 10:00:00 AM","EASTERN GREY KANGAROO",-35.21862093,149.1530358,11,1050.69433387635,552,701,"MITCHELL","2006/10/31 09:50:38+00",11,"10/03/2018","10:00:00","AM",10,3,2018,"October","Wednesday",40,10,"Morning","Mammal"
"01/03/2018 08:49:00 AM","EASTERN GREY KANGAROO",-35.27785755,149.1810269,68,523.053822028021,661,251,"PIALLIGO","2012/11/02 13:55:05+00",68,"01/03/2018","08:49:00","AM",1,3,2018,"January","Wednesday",1,8,"Morning","Mammal"
"06/16/2017 04:20:00 AM","EASTERN GREY KANGAROO",-35.44499235,149.1093711,72,0,74,611,"CALWELL","1999/02/19 09:47:44+00",72,"06/16/2017","04:20:00","AM",6,16,2017,"June","Friday",25,4,"Dawn","Mammal"
"08/25/2018 08:41:00 AM","EASTERN GREY KANGAROO",-35.2815391,149.1071531,37,96.3909338852315,630,107,"ACTON","2008/11/05 11:35:49+00",37,"08/25/2018","08:41:00","AM",8,25,2018,"August","Saturday",35,8,"Morning","Mammal"
"10/14/2016 10:47:00 AM","SWAMP WALLABY",-35.32313207,149.1622619,48,0,46,219,"FYSHWICK","1999/02/19 09:46:25+00",48,"10/14/2016","10:47:00","AM",10,14,2016,"October","Friday",42,10,"Morning","Mammal"
"06/29/2018 02:02:00 PM","EASTERN GREY KANGAROO",-35.36144358,149.1505103,67,165.574553799866,326,803,"SYMONSTON","2010/10/20 12:10:54+00",67,"06/29/2018","02:02:00","PM",6,29,2018,"June","Friday",27,14,"Afternoon","Mammal"
"02/18/2016 09:11:00 AM","BROWN SNAKE",-35.19764775,149.14149,114,0,553,713,"FRANKLIN","2006/10/31 09:59:47+00",114,"02/18/2016","09:11:00","AM",2,18,2016,"February","Thursday",8,9,"Morning","Snake"
"10/11/2019 11:10:00 AM","EASTERN GREY KANGAROO",-35.22477932,149.1242402,11,22.7796117175761,552,701,"MITCHELL","2006/10/31 09:50:38+00",11,"10/11/2019","11:10:00","AM",10,11,2019,"October","Friday",41,11,"Noon","Mammal"
"11/12/2019 11:54:00 AM","EASTERN GREY KANGAROO",-35.33451125,149.0711509,101,0,104,329,"LYONS","1999/02/19 09:46:25+00",101,"11/12/2019","11:54:00","AM",11,12,2019,"November","Tuesday",46,11,"Noon","Mammal"
"01/20/2016 09:09:00 AM","EASTERN GREY KANGAROO",-35.17242925,149.0612386,65,0,670,901,"HALL","2013/07/29 13:38:47+00",65,"01/20/2016","09:09:00","AM",1,20,2016,"January","Wednesday",4,9,"Morning","Mammal"
"12/09/2019 06:52:00 AM","WALLABY",-35.39125381,149.1100439,75,521.008200928116,77,605,"FADDEN","1999/02/19 09:47:44+00",75,"12/09/2019","06:52:00","AM",12,9,2019,"December","Monday",50,6,"Dawn","Mammal"
"08/17/2017 08:57:00 AM","WOMBAT",-35.34513383,149.1452851,53,0,307,218,"NARRABUNDAH","2010/10/20 12:10:54+00",53,"08/17/2017","08:57:00","AM",8,17,2017,"August","Thursday",34,8,"Morning","Mammal"
"01/10/2016 09:20:00 PM","EASTERN GREY KANGAROO",-35.40189155,149.1526186,12,0,66,802,"HUME","1999/02/19 09:49:11+00",12,"01/10/2016","09:20:00","PM",1,10,2016,"January","Sunday",2,21,"Night","Mammal"
"05/08/2016 08:51:00 AM","EASTERN GREY KANGAROO",-35.2868964,149.0820961,60,946.969588908978,58,212,"YARRALUMLA","1999/02/19 09:46:25+00",60,"05/08/2016","08:51:00","AM",5,8,2016,"May","Sunday",19,8,"Morning","Mammal"
"03/01/2016 01:17:00 PM","N/A",-35.26019296,149.0829107,15,0,10,556,"ARANDA","1999/02/19 09:47:11+00",15,"03/01/2016","01:17:00","PM",3,1,2016,"March","Tuesday",9,13,"Noon","Other"
"01/18/2018 11:39:00 AM","EASTERN GREY KANGAROO",-35.34867615,149.0995241,105,0,700,338,"PHILLIP","2018/10/24 10:28:47+00",105,"01/18/2018","11:39:00","AM",1,18,2018,"January","Thursday",3,11,"Noon","Mammal"
"08/17/2017 07:26:00 AM","EASTERN GREY KANGAROO",-35.44267776,149.2147555,12,9572.82524441657,66,802,"HUME","1999/02/19 09:49:11+00",12,"08/17/2017","07:26:00","AM",8,17,2017,"August","Thursday",34,7,"Morning","Mammal"
"07/30/2018 11:13:00 AM","EASTERN GREY KANGAROO",-35.37735277,149.0933143,97,0,702,334,"FARRER","2018/10/24 10:28:48+00",97,"07/30/2018","11:13:00","AM",7,30,2018,"July","Monday",31,11,"Noon","Mammal"
"12/09/2019 08:06:00 AM","EASTERN GREY KANGAROO",-35.27753229,149.0792924,15,2094.04615476036,10,556,"ARANDA","1999/02/19 09:47:11+00",15,"12/09/2019","08:06:00","AM",12,9,2019,"December","Monday",50,8,"Morning","Mammal"
"04/04/2017 01:57:00 PM","EASTERN GREY KANGAROO",-35.27027994,149.1337365,40,0,38,106,"BRADDON","1999/02/19 09:45:39+00",40,"04/04/2017","01:57:00","PM",4,4,2017,"April","Tuesday",14,13,"Noon","Mammal"
"07/29/2019 03:48:00 PM","EASTERN GREY KANGAROO",-35.23071455,149.1962277,69,3328.7092406729,70,125,"WATSON","1999/02/19 09:45:39+00",69,"07/29/2019","03:48:00","PM",7,29,2019,"July","Monday",31,15,"Afternoon","Mammal"
"09/05/2017 07:18:00 PM","EASTERN GREY KANGAROO",-35.38442734,149.1463617,12,982.480143674669,66,802,"HUME","1999/02/19 09:49:11+00",12,"09/05/2017","07:18:00","PM",9,5,2017,"September","Tuesday",36,19,"Evening","Mammal"
"03/23/2018 07:07:00 PM","EASTERN GREY KANGAROO",-35.45529774,148.9663498,78,12260.3754235076,81,615,"GREENWAY","1999/02/19 09:47:44+00",78,"03/23/2018","07:07:00","PM",3,23,2018,"March","Friday",13,19,"Evening","Mammal"
"04/30/2018 09:36:00 AM","EASTERN GREY KANGAROO",-35.27323169,149.0488984,120,0,711,914,"WHITLAM","2018/12/05 11:30:50+00",120,"04/30/2018","09:36:00","AM",4,30,2018,"April","Monday",18,9,"Morning","Mammal"
"05/05/2018 08:30:00 AM","EASTERN GREY KANGAROO",-35.44894118,149.078485,14,140.090400675678,79,616,"GORDON","1999/02/19 09:47:44+00",14,"05/05/2018","08:30:00","AM",5,5,2018,"May","Saturday",19,8,"Morning","Mammal"
